Date,34.0225_-118.6775,34.0225_-118.6325,34.0225_-118.5875,34.0225_-118.5425,34.0225_-118.4975,34.0225_-118.4525,34.0225_-118.4075,34.0225_-118.3625,34.0225_-118.3175,34.0225_-118.2725,34.0225_-118.2275,34.0225_-118.1825,34.0225_-118.1375,34.0225_-118.0925,34.0225_-118.0475,34.0225_-118.0025,34.0675_-118.6775,34.0675_-118.6325,34.0675_-118.5875,34.0675_-118.5425,34.0675_-118.4975,34.0675_-118.4525,34.0675_-118.4075,34.0675_-118.3625,34.0675_-118.3175,34.0675_-118.2725,34.0675_-118.2275,34.0675_-118.1825,34.0675_-118.1375,34.0675_-118.0925,34.0675_-118.0475,34.0675_-118.0025,34.1125_-118.6775,34.1125_-118.6325,34.1125_-118.5875,34.1125_-118.5425,34.1125_-118.4975,34.1125_-118.4525,34.1125_-118.4075,34.1125_-118.3625,34.1125_-118.3175,34.1125_-118.2725,34.1125_-118.2275,34.1125_-118.1825,34.1125_-118.1375,34.1125_-118.0925,34.1125_-118.0475,34.1125_-118.0025,34.1575_-118.6775,34.1575_-118.6325,34.1575_-118.5875,34.1575_-118.5425,34.1575_-118.4975,34.1575_-118.4525,34.1575_-118.4075,34.1575_-118.3625,34.1575_-118.3175,34.1575_-118.2725,34.1575_-118.2275,34.1575_-118.1825,34.1575_-118.1375,34.1575_-118.0925,34.1575_-118.0475,34.1575_-118.0025,34.2025_-118.6775,34.2025_-118.6325,34.2025_-118.5875,34.2025_-118.5425,34.2025_-118.4975,34.2025_-118.4525,34.2025_-118.4075,34.2025_-118.3625,34.2025_-118.3175,34.2025_-118.2725,34.2025_-118.2275,34.2025_-118.1825,34.2025_-118.1375,34.2025_-118.0925,34.2025_-118.0475,34.2025_-118.0025,34.2475_-118.6775,34.2475_-118.6325,34.2475_-118.5875,34.2475_-118.5425,34.2475_-118.4975,34.2475_-118.4525,34.2475_-118.4075,34.2475_-118.3625,34.2475_-118.3175,34.2475_-118.2725,34.2475_-118.2275,34.2475_-118.1825,34.2475_-118.1375,34.2475_-118.0925,34.2475_-118.0475,34.2475_-118.0025,34.2925_-118.6325,34.2925_-118.5875,34.2925_-118.5425,34.2925_-118.4975,34.2925_-118.4525,34.2925_-118.4075,34.2925_-118.3625,34.2925_-118.3175,34.2925_-118.2725,34.2925_-118.2275,34.2925_-118.1825,34.2925_-118.1375,34.2925_-118.0925
2015-08-01,40.162518,35.489628,36.582886,30.85254,33.99959,21.63221,15.425531,17.853699,18.348068,19.084711,17.667051,17.62244,16.255995,16.27958,15.537521,14.6082115,55.145275,52.166904,28.480112,35.500237,33.398445,24.757168,16.652689,18.014084,16.22977,23.118065,22.422829,21.668764,19.8066,17.97108,20.462822,21.970455,51.187714,52.17458,29.44192,28.721004,21.930054,17.197824,14.525984,19.812376,19.040869,23.810698,21.08316,20.362324,17.172289,15.533611,16.647356,17.937275,47.50841,22.20754,16.816668,20.511778,22.414227,19.891947,17.579357,17.866009,21.238785,23.207912,19.157597,19.479967,15.533611,14.49198,13.721247,13.108234,34.450947,17.549107,17.37475,18.285492,18.948246,16.73188,20.323244,22.944008,20.258255,22.05915,21.915577,27.165329,23.772787,22.324696,17.828304,15.893003,33.54218,28.916628,22.137197,19.196922,19.734398,17.03521,20.711039,23.735888,27.01149,29.674345,34.807323,37.388958,48.969875,44.848946,51.441807,48.69181,21.931631,23.994194,18.36728,17.144419,15.045607,17.134186,22.584824,24.26231,28.097427,40.454205,64.17831,67.660934,64.49574
2015-09-01,42.023785,43.886986,43.04479,25.290575,24.864052,21.548105,10.836368,11.918017,15.070501,21.303047,22.530544,21.316181,17.23177,16.585142,16.197424,16.831984,44.90217,37.88836,18.46554,28.517145,16.971466,16.048391,15.114702,14.158294,14.759866,21.48971,23.97152,23.180937,16.998959,16.74337,14.876755,15.15763,58.676655,49.88099,24.563375,30.708736,23.02461,17.212233,11.672689,11.510517,12.9672575,16.427242,16.532997,16.834446,12.847937,12.341287,13.33818,13.594644,35.293655,19.343775,20.099865,18.492338,21.20746,20.425934,16.6107,16.2225,17.18905,19.56098,17.27041,15.880524,12.367727,12.097422,13.191872,10.970591,37.085533,17.08532,18.732388,23.191257,20.147104,22.064377,22.113049,23.256481,22.780735,21.727264,20.529379,19.983541,16.592003,15.256804,18.73895,19.171242,37.603195,28.301388,19.418423,19.73102,17.201633,16.385305,19.732935,23.774553,23.755798,19.017334,29.083899,19.86321,26.238281,22.05088,25.88334,20.152851,27.08548,22.61812,18.710846,16.94157,16.42077,16.76123,22.125221,19.933575,24.652586,29.710125,45.153675,49.70109,35.46759
2015-10-01,39.321606,32.122673,28.914324,16.340673,18.755901,9.637116,11.208204,12.930438,15.867784,17.348717,15.412945,11.854789,9.367451,10.804908,10.858473,10.269019,23.740627,30.880249,15.520273,17.091948,12.658363,8.150153,8.729454,9.220069,10.133609,15.276536,18.93968,16.247334,13.251476,11.180994,9.568008,9.690894,33.922924,23.71968,14.060494,16.964268,13.039648,8.385875,7.6857367,9.640675,9.778006,12.48591,11.330663,12.942057,9.445323,7.9152718,6.3809967,6.9702044,26.417574,13.90628,12.012412,18.98411,16.353487,11.292608,10.681357,11.354753,15.600382,12.034432,12.683019,9.701298,6.5124235,6.6518435,7.2679577,8.483816,25.43618,17.97449,12.884691,20.193909,14.629802,11.443624,18.57804,21.2893,14.848908,10.731038,7.401228,4.4752846,4.68073,5.1747518,8.791048,10.684619,19.06596,20.829521,22.563292,14.73283,11.701546,10.533286,16.570753,14.653757,10.473668,6.178337,8.074711,17.726942,20.411705,23.770517,18.885645,22.369223,19.123367,18.152288,14.062545,9.024969,7.1261153,8.263301,11.3308735,8.695512,6.464741,9.741725,39.418365,50.840855,41.68303
2015-11-01,31.973549,27.429346,17.637836,10.692854,8.874164,14.502689,12.150027,14.866752,12.7546015,12.373623,14.384251,14.177903,12.084408,11.431995,10.337777,11.661744,44.870975,43.910225,41.65201,34.379112,25.370115,19.525763,13.548599,16.004786,12.888763,14.004026,14.004026,14.386554,13.3259115,13.092547,11.657599,13.467063,48.09686,41.684975,37.08121,30.757841,25.370115,19.525763,14.237239,15.089671,13.239675,12.475209,11.025027,11.297442,10.841144,11.773987,11.039487,9.751003,28.077936,25.488853,28.306087,22.520454,18.19645,13.474001,11.692214,12.849635,11.968857,13.376368,11.449268,9.706124,9.840545,9.884652,11.289125,10.751111,22.101665,21.726236,21.777546,18.533941,15.659942,13.474001,13.264932,17.399372,15.159531,13.820503,12.992356,11.49051,11.337872,13.880884,15.694162,15.743383,14.745219,25.5725,24.949873,19.163673,14.631465,17.52305,17.30455,8.958914,6.977044,20.196371,22.077557,24.98591,24.576948,25.723257,22.96212,15.958069,22.658583,28.48295,24.13146,15.20611,17.128159,14.922722,8.468141,9.789349,23.98075,32.935337,44.92158,62.58232,55.296295
2015-12-01,12.833552,10.489117,5.5610676,4.147527,4.69357,12.599391,9.981372,11.861854,11.606556,11.524726,12.085319,12.604531,8.595706,9.355613,5.970734,4.543032,22.541967,21.107616,15.475024,11.095681,9.467426,13.0781145,8.878645,12.826654,11.903341,11.480063,14.742897,12.752172,11.369495,11.741048,7.6579647,6.227058,24.37899,22.183092,11.320355,10.377173,9.467426,13.0781145,9.944299,10.533386,9.419711,9.074696,9.718562,9.340295,9.213358,9.204876,4.473319,5.110956,26.316483,22.841843,15.658635,14.736156,13.186542,8.085093,6.7250943,6.551757,6.656713,7.8902683,6.733783,10.810893,6.571915,7.634028,7.6206965,8.28167,23.07132,15.842713,17.839779,19.273071,13.009356,8.085093,7.0126114,6.6491184,6.8023624,6.6107235,7.55937,9.809956,5.5589104,7.3370976,10.263037,9.151226,28.210512,22.395348,32.710026,22.948162,19.773582,13.323349,10.096377,11.254089,6.7823567,6.5366454,6.584741,14.385531,10.573134,15.421702,21.9801,23.639065,26.385113,30.000734,21.186089,16.150492,13.921022,10.444258,10.677936,8.318355,8.566787,16.097446,23.153467,29.393833,19.230392
2016-01-01,5.8943505,5.3664017,7.3186693,4.3169346,5.697842,8.076679,7.181161,11.712983,11.664845,9.476841,7.421247,7.421247,8.133896,8.09319,6.942452,6.055894,10.07709,9.310159,12.928343,8.761273,8.207077,8.545876,6.9516234,9.1593275,8.860312,11.43445,6.0215626,6.0215626,6.486681,6.766343,5.7650347,5.74119,14.000179,12.414089,11.171814,8.981708,8.207077,7.9933257,6.937573,9.194468,9.102535,8.663165,4.699177,4.699177,5.06766,4.531594,4.791854,4.783623,17.123386,11.856609,12.013597,9.976652,9.086393,12.127942,8.517061,6.862439,6.7920794,5.9898186,5.7262573,6.620477,5.4501815,4.5107303,3.991314,4.801767,13.5112,13.165766,14.336356,14.82559,9.287459,13.3527975,8.770521,6.9228706,7.0248694,6.2357,5.975007,7.3633566,5.1827703,4.923873,9.767057,11.203523,14.270334,15.716193,13.959834,14.255158,12.389841,12.1045265,9.14173,10.118,9.342485,9.382961,7.466671,10.197704,9.947557,8.444307,9.675716,12.175678,12.1208,11.161666,13.483925,12.422776,14.173944,10.422854,7.5306244,6.425545,9.423056,9.444582,12.38304,14.511685,11.328557
2016-02-01,17.708647,18.789288,18.687239,14.714308,15.642877,19.246666,13.066917,13.680194,9.119561,8.892998,8.892998,7.718616,9.41558,10.218473,7.212875,8.5626545,17.15049,19.67557,19.766613,21.281534,18.29414,18.615952,9.849045,8.889618,8.203004,6.792467,6.5602875,7.5798283,8.628799,7.3042555,7.784103,7.042876,16.833738,20.035004,17.217333,20.093502,18.29414,18.615952,9.74812,7.828393,7.9520583,7.2895894,5.423821,6.60536,7.0202885,6.047249,6.077286,5.50935,17.356161,29.074665,17.857946,18.172703,16.399284,15.119691,8.389692,8.541224,8.67509,8.888028,7.346958,7.8321233,6.9555373,6.982998,7.08995,7.439788,18.075993,21.39703,17.322111,16.144451,11.688129,14.664419,11.749664,12.362545,12.920176,9.795673,10.564193,9.421408,7.455876,8.639645,10.942421,12.107391,21.257101,23.633825,19.381111,19.605103,16.088638,19.917713,15.78509,14.4529085,14.888261,12.586059,7.013436,9.701449,8.484755,11.795468,19.008678,13.557371,23.633825,22.812963,19.83822,18.515926,22.471098,20.192455,12.303883,14.242765,11.70897,9.52184,12.967846,14.864456,10.686762
2016-03-01,11.27373,10.06746,10.07802,7.1680293,7.0848746,12.126808,7.0451803,9.783893,10.073063,6.4134874,7.353522,7.7122545,5.2677937,5.432245,5.432245,10.950483,15.272588,19.50906,17.492285,18.498499,16.825418,13.944535,11.651609,12.904197,13.080956,12.614528,11.434536,13.763296,14.037643,16.084982,15.97377,16.441133,20.478401,26.061893,16.949188,17.438078,14.594796,13.944535,10.38678,9.527124,11.185576,10.151592,9.693887,10.622963,12.346019,12.951474,12.680658,13.855956,22.520653,29.539875,17.834652,19.777016,14.726058,15.525394,8.326657,8.703721,8.486405,9.677943,8.275321,8.610779,7.4501724,7.9923944,10.372704,12.117934,24.884556,20.407074,14.702031,14.992909,14.216155,15.502818,9.904821,13.828296,10.969034,9.73526,10.202458,7.6699944,7.9647512,9.583618,20.839954,21.376287,20.264332,24.252836,20.834095,14.885816,14.438263,14.573747,10.746506,18.243143,18.540747,8.126985,8.081581,11.953149,9.365538,12.917282,20.080385,18.433739,25.61176,21.145927,15.338051,13.226186,13.171218,12.917845,21.356386,19.163258,7.6132393,12.290139,24.623468,28.787249,17.100344
2016-04-01,32.88928,23.974718,14.404533,12.738572,12.438816,7.0250354,6.1852365,10.013505,10.179581,12.139295,13.557255,12.486159,10.204048,6.8298354,11.104879,10.30404,18.973612,30.346855,17.410301,21.494535,22.629072,21.750692,15.095372,6.89181,9.00029,7.871879,7.3829465,7.848448,7.1662827,7.148896,7.8460045,7.2892985,21.638357,27.884573,25.02789,27.235682,21.228743,18.802137,11.727273,5.854441,7.8639736,6.472409,6.1462784,7.392503,5.4356565,5.194035,5.4356565,4.707316,12.385804,11.906969,6.072095,5.461086,4.9367356,6.207534,4.8669276,5.5534706,5.2495775,8.12756,6.461104,4.8684998,5.696323,7.3674364,5.04899,13.280745,13.280599,13.069132,9.872444,8.300101,5.4871745,7.953942,5.9420156,7.347279,7.958202,6.9949284,7.696756,7.1712537,6.603188,7.174387,5.3847,31.24176,15.344879,16.034529,13.64548,14.135633,9.2337,11.108202,12.851847,13.117836,10.011253,26.298607,17.75272,22.016474,20.702492,26.07425,27.788338,30.81511,16.3359,10.805599,10.031154,10.564231,11.56019,14.041898,11.375979,13.83751,30.609217,28.176052,42.107822,42.088108,32.89718
2016-05-01,16.52631,23.322088,19.735147,14.418836,14.184017,36.44535,22.517021,10.300219,12.021371,13.591291,16.808681,17.339935,12.985728,9.7569895,11.073068,15.221103,38.272633,38.02739,24.839031,23.318499,16.609512,21.189352,15.874759,16.187794,19.848465,10.801579,14.332403,15.583285,12.036785,10.785705,11.466478,12.965062,39.558865,38.581066,21.348827,22.363571,21.492764,33.504215,15.78262,15.039195,15.369156,7.363909,9.4035,13.287785,9.221983,10.054591,11.503654,10.332262,13.011439,10.067192,12.93125,14.259027,6.9977055,10.737562,8.20718,11.556061,11.660963,13.521467,9.859893,24.527712,7.833421,6.787978,5.648335,14.746155,15.315469,16.107828,13.719087,15.661521,7.5101233,15.16596,9.6504755,12.671425,13.517268,13.245444,10.231115,26.633163,8.467982,8.048654,8.446253,29.64022,17.363781,24.441061,17.050753,10.601727,7.182213,10.223674,8.179285,10.749573,11.69746,27.52356,20.633379,24.710766,36.934597,37.67972,42.52628,35.752995,19.24016,18.535933,11.821452,8.868948,7.107269,5.7665167,12.499991,8.853153,33.722248,24.581694,35.171352,41.736496,50.89194
2016-06-01,18.04989,24.530085,31.858236,19.753508,22.626421,25.879017,17.089148,25.725258,27.353981,30.360195,30.991884,30.05763,25.530958,23.744509,24.872524,23.116661,28.196733,41.797077,34.46574,34.75346,31.262657,33.76311,21.130054,25.17063,26.395008,30.338228,31.93045,28.597706,25.091875,23.602745,25.382086,25.382086,27.393127,37.34276,32.77489,28.001747,22.152754,21.976307,18.906837,23.836977,21.419788,20.741058,22.345896,21.736694,19.685858,18.208387,19.139423,19.139423,26.066471,24.352692,22.661348,24.232738,23.978073,25.843126,21.432602,23.097807,21.411163,23.643606,24.522362,21.050434,16.505857,15.60447,14.942188,13.876276,21.875349,23.242977,24.607267,25.873072,23.953465,21.692743,20.02187,20.840881,21.236853,24.292492,22.231476,21.523588,21.435907,17.580353,13.465754,10.445443,25.165016,24.710161,25.572502,24.216743,26.93492,22.2871,22.337399,25.150923,31.207975,34.247604,19.480402,25.042957,37.53402,34.863297,40.40989,42.367928,24.904745,23.834007,21.025223,24.355223,21.961576,19.86468,26.619804,28.377417,32.327442,27.538359,52.925766,55.733635,54.496468
2016-07-01,26.662497,37.240776,36.362892,24.62214,24.565708,18.899849,18.576147,29.564634,28.337759,30.462435,27.838356,36.54087,35.675224,29.266933,30.55219,28.823488,42.657833,55.942078,35.6137,44.090607,33.287827,33.600636,22.639748,27.558895,29.554113,35.9983,40.424095,38.975586,36.796272,30.281412,32.351025,32.351025,42.81922,46.7535,31.252829,29.879402,25.153696,29.757013,23.309753,34.53785,29.382818,30.316269,36.602097,33.044975,33.35731,23.333256,22.691858,21.762857,32.994576,27.069855,20.117249,22.410805,24.808714,26.164463,24.628382,24.35538,24.164312,28.15885,27.411333,27.411333,23.627905,17.193245,16.29417,17.687113,21.0218,22.35133,21.110346,23.16183,22.202644,23.004633,23.507885,21.427618,20.537897,24.975622,30.73352,32.310276,28.709517,22.205172,15.633562,16.281048,22.556318,22.13467,22.934507,23.549894,22.438923,20.04752,19.726418,22.380096,28.01966,32.57767,40.89269,48.49689,62.414314,49.929543,54.15129,49.533348,24.094967,23.048359,22.56409,21.617586,19.030205,17.299948,23.031763,27.145264,32.851933,39.203873,67.94716,72.06731,60.96713
2016-08-01,37.288906,38.879803,50.67541,27.406448,23.661863,24.79973,16.445852,22.861204,21.866138,29.89209,28.51516,28.994965,26.491123,25.520802,23.346352,26.027271,42.56055,53.289097,45.271626,27.971172,28.134346,24.70521,16.077185,18.884724,21.445616,30.681223,30.932775,30.932775,28.117708,26.213964,28.117708,28.117708,45.422405,53.00383,37.12194,26.955896,19.407099,20.13269,14.94076,21.840435,19.843771,27.142042,24.434612,24.434612,22.201435,18.626371,19.573658,18.083841,41.869408,27.942806,24.226091,25.00763,26.4074,24.543745,18.188334,19.664564,22.044281,25.3252,24.434612,25.646301,19.661646,17.193245,18.300398,17.160854,25.054125,20.182411,20.560936,21.421225,21.917513,23.150326,20.252758,23.019733,21.689117,25.804934,28.73887,31.637556,27.687613,22.440647,16.498005,15.821266,25.038233,21.83126,23.569363,22.504204,20.54552,20.170591,19.848,22.513453,28.174421,30.902279,47.661892,47.368412,66.11751,59.56267,68.40092,65.90875,27.252913,26.508156,22.220518,22.014568,21.87187,19.445648,23.873568,28.346598,29.787132,50.511456,63.875805,70.51671,64.57838
2016-09-01,24.355673,35.38078,40.29014,18.246935,20.555883,24.801558,16.531374,19.467922,20.172806,25.304699,24.910637,20.996769,16.931873,16.315039,18.75199,17.552757,37.06977,41.885612,31.65499,16.43438,13.1487255,17.909826,12.450513,13.771913,14.438184,20.044659,20.384594,21.135498,20.383387,18.693178,20.200266,20.200266,40.745388,56.124317,34.89496,24.663225,19.307077,21.876923,11.446458,10.940156,12.101528,19.797924,19.61959,17.542883,16.891233,15.582816,15.6047125,16.877863,32.666725,16.634905,20.988327,19.389341,15.426235,15.426235,12.654487,14.948874,14.948874,20.082603,17.308792,15.812879,13.178571,14.097927,13.566509,12.91416,28.391567,16.728085,17.412102,17.14375,16.552345,15.054244,15.4608755,18.823107,16.143095,17.874567,17.397228,12.771605,11.7189,11.82709,10.354033,12.439816,31.056236,21.709957,21.49439,19.79798,16.973478,17.142881,12.105908,14.653137,15.737256,18.87683,22.902649,22.91488,31.182436,25.943583,25.280062,23.433699,23.510557,24.586197,20.497948,17.802425,17.163174,12.208554,17.446758,17.559095,19.532352,25.576416,47.527794,35.890457,36.671265
2016-10-01,28.4511,23.40868,29.580608,18.597044,17.133198,11.512922,5.8779893,9.681288,11.5411215,14.738636,14.701913,12.852767,12.072353,10.424512,13.092506,11.772544,43.675198,46.283463,31.44093,32.744987,24.089842,26.10872,14.657493,8.918711,10.197266,11.3805,14.7916765,15.892548,13.461098,12.378809,12.5036125,11.658238,45.302532,45.471123,28.971668,27.48002,25.486174,27.579557,13.619438,7.660194,8.77572,10.071654,11.337514,12.731452,10.721973,9.834886,10.712857,8.852032,18.104279,16.224535,13.407251,12.838852,7.927088,10.100408,7.053354,10.098691,9.945992,8.154766,8.656687,8.044199,7.6371446,8.347794,10.033109,6.8964243,16.000137,12.517277,8.463591,9.967643,9.12201,13.44076,9.185327,12.360253,12.898949,9.601639,7.209624,9.458611,8.358648,8.184372,7.501155,8.637531,16.551702,14.605752,12.703096,10.091079,8.055087,8.73428,10.007493,11.178726,8.989353,7.494642,9.65867,24.177856,24.576235,31.483864,38.395153,37.61957,14.562696,16.21341,11.289356,6.430096,5.9297786,7.734899,9.686624,8.623498,7.2484436,12.35666,46.74277,47.593254,42.2507
2016-11-01,24.864737,22.305481,17.151056,12.980282,13.324457,17.562296,8.810333,9.267308,10.015206,8.764846,9.721145,9.563216,8.242247,8.6662445,7.4144306,7.3436246,26.935724,32.283463,27.921993,22.841337,20.898958,26.991447,15.708956,14.823275,11.5683,10.76832,9.675417,9.678661,9.949123,12.774359,10.256197,9.072582,30.674564,30.423664,24.232374,21.546568,20.898958,26.991447,15.558347,11.658563,9.86722,8.497767,7.615638,7.61825,6.6131673,7.9720654,7.506961,6.6172266,23.349823,31.232769,21.778473,22.3793,19.522118,22.58714,11.044433,10.240394,9.128183,11.27726,8.187316,8.361448,8.301295,8.899506,10.443485,11.506681,19.823368,25.550158,18.857754,20.562252,17.417637,21.478443,14.497039,18.171751,14.653619,12.726656,14.290757,9.747835,10.206314,12.220291,20.377863,18.00582,23.403807,28.391478,23.356697,23.2473,21.75104,24.766968,14.809604,21.053583,21.385042,19.340654,19.12313,21.75151,17.84629,16.676285,22.741907,21.450253,35.690903,29.450108,23.2473,20.110577,24.476204,19.924583,18.07692,24.290602,30.897188,30.328888,41.285347,41.938133,30.925283
2016-12-01,10.709862,13.051234,6.9561296,3.569248,4.587533,5.729878,5.157652,6.5549192,7.168293,5.062106,5.3271537,5.9702973,6.822064,8.464676,9.4931,5.4658675,16.405842,22.177567,10.448585,4.8767014,5.614588,5.694322,4.5987144,6.1082306,5.873716,6.7495837,6.5810494,8.262054,9.949842,9.172655,8.926849,6.6993,24.266941,15.290032,9.69968,5.9859147,5.614588,5.232492,4.5891857,5.68977,5.5431404,5.328125,5.224109,6.4815736,6.435664,5.9149404,5.9220448,4.8670125,16.641445,14.153729,7.018524,6.3103037,6.3426337,6.5450363,4.5891857,4.789399,5.13412,4.6457596,4.6520195,4.728417,4.0569077,5.236195,3.843548,4.138486,16.84702,9.500794,9.265196,9.600767,6.5347157,6.6017575,4.407302,4.5014443,4.6424613,3.924228,4.2815156,4.493713,4.061041,4.7963643,4.793118,5.7286224,8.884965,13.292324,11.681947,8.360017,7.3353357,7.4099407,6.1457396,6.729252,5.526107,6.9849057,7.2059765,11.407746,10.592271,11.091895,21.831572,28.977234,11.361296,9.621194,6.997201,6.9310417,7.221806,5.8319755,5.054174,4.2956176,7.669678,8.612951,8.151231,11.863413,18.396578
2017-01-01,4.223357,7.887526,8.050411,6.4562345,6.73866,4.7417946,3.5599363,4.7787147,7.349255,5.11528,5.982203,5.6412024,5.856334,7.56393,6.886615,6.893016,9.074556,11.388746,10.933057,6.796221,6.3712606,6.6841035,4.2544727,8.171809,7.8899803,6.7635326,7.9634523,6.0544534,7.3861995,7.7836633,5.7193255,5.398575,13.341994,12.738255,12.048229,8.154273,7.117454,6.6841035,3.8776379,7.190299,8.845992,5.501235,5.391773,4.180331,5.122323,5.122323,4.5771384,4.2343273,5.5033627,7.949416,10.105809,9.72919,8.862337,6.901844,3.9534087,3.9361277,4.079256,4.762989,4.574145,4.775975,5.5570483,6.0868554,11.094968,10.516496,6.4677978,11.829333,10.362816,9.418575,7.45155,5.979561,4.38023,3.7996774,3.7642202,3.888864,3.0909352,4.6310997,5.132642,5.6954803,7.794991,11.127895,7.8843803,12.805772,11.348867,8.682993,6.5051265,6.466125,5.2186227,5.326848,5.459025,7.5703034,8.114367,5.2282753,4.360308,3.5864143,6.8111362,9.172047,9.569363,10.725002,8.529736,8.179533,4.9464064,4.341847,5.3972254,5.1977196,8.026639,6.0170064,5.810003,5.758378,4.300438
2017-02-01,4.1570344,6.7928066,5.509961,5.3177342,5.7926683,6.45824,4.2981124,6.6898494,7.822903,6.9037333,6.4615855,4.6813626,5.3908978,5.6729946,5.228757,6.277581,13.613345,17.871334,14.308633,8.953985,10.286293,8.170335,5.2140007,8.833868,7.947944,7.1405606,6.906912,6.2870994,6.319222,6.841403,7.0734224,6.389398,17.279795,16.153643,13.329866,10.190521,11.43501,7.523711,5.2945356,6.5288515,6.8873897,5.806323,6.070625,5.4455137,5.473587,5.488174,6.1111603,5.4097195,7.4424596,7.73746,9.523073,9.171866,8.804438,8.294346,4.6104765,5.7644515,6.1974807,6.770494,4.401077,5.7424483,6.7505636,7.730563,9.401078,6.219468,7.5638695,10.53322,9.210598,10.468919,5.8128314,7.2003765,5.6416774,7.074784,7.2902627,7.0736623,4.1097794,5.6411576,7.138981,9.157298,8.524869,7.638697,7.0292416,11.40726,9.733146,11.894231,9.572877,4.8655057,5.4523506,5.3447065,5.188077,6.2402163,8.119977,7.9946303,4.4612007,4.173839,6.276731,8.680208,7.2233734,7.8270288,8.937668,8.727219,4.1953697,3.8551018,5.2113338,4.105713,5.4073963,3.24852,5.7780347,6.3643346,4.9579945
2017-03-01,12.969172,12.892,13.175586,16.756023,10.913963,16.161484,12.041973,6.5215054,7.4068756,7.652667,5.7932515,4.6900415,5.9672194,6.948426,5.495651,8.988729,28.208702,32.74756,36.499016,27.278555,13.003545,15.378653,9.772997,9.925284,10.148343,7.4459896,4.289369,5.313881,5.2256966,6.5905347,5.3772116,5.4091988,25.014717,31.363138,29.33686,23.891626,14.494401,16.838259,11.328037,10.882223,9.195789,7.3214693,3.8631115,4.655465,4.122708,4.5667367,4.122708,4.518024,21.497644,25.39515,22.289314,22.463606,19.190466,4.9271755,3.471981,3.9898682,4.126112,15.115314,7.2867656,8.26715,8.865973,10.869988,9.697363,9.366443,14.822261,26.369139,23.030128,26.785833,18.877563,6.937944,3.7513328,4.8932204,3.5942168,14.180414,9.568923,10.166643,10.350935,12.22332,13.477269,20.276073,16.696257,17.27926,15.818773,24.570608,15.950121,16.019445,12.899834,4.5395727,4.4409237,12.128617,9.728883,10.623115,11.091222,9.967155,18.33604,17.140684,16.196308,16.604324,19.399513,17.615135,17.603088,11.157351,7.4841595,6.4781113,12.2369995,16.127274,21.970324,15.812834,16.269142
2017-04-01,15.582228,23.922707,16.688957,15.565254,13.418336,12.225885,12.713766,11.955027,14.667353,21.875723,17.755041,15.458324,14.71085,15.609574,14.898661,10.166964,17.564077,33.676674,24.337774,28.294828,22.274073,23.462084,16.372179,9.974796,11.1048155,14.397648,13.032645,11.356106,9.9428215,10.227686,10.288461,10.002091,13.292524,22.160526,17.183247,30.663782,32.062115,25.525501,15.6597595,12.239972,8.773709,13.247243,9.918701,10.632066,10.381702,10.75319,11.07251,9.28582,18.859228,22.724325,18.922224,18.57389,9.746616,9.214515,9.518556,12.281403,13.489294,16.576939,15.7483425,9.76018,13.2567625,15.32983,6.9490576,14.491613,19.095324,15.5991125,13.273677,18.190088,12.820156,14.3405695,9.988624,13.028497,13.063025,10.709324,16.01196,10.335822,12.174788,11.165379,9.762082,27.318583,11.709273,31.229174,24.68724,28.86193,22.1122,27.184824,18.333588,9.563542,6.585533,20.573051,16.084545,21.831861,21.047262,22.717316,30.918715,28.83101,33.963238,29.960941,27.88968,18.287363,23.194473,15.279404,15.868767,11.896105,32.98914,23.38282,39.820133,30.846851,33.954338
2017-05-01,20.71976,26.536911,16.752338,12.167264,11.62892,10.1969795,11.218698,14.744611,13.753933,16.058321,18.271765,16.206305,10.931346,10.290445,9.262911,9.716659,25.648075,28.94344,26.743242,11.287504,8.959169,6.0166183,4.318951,5.447067,6.2863164,13.590215,12.509359,12.479171,9.974212,10.259872,8.70473,8.875348,19.391233,26.237587,17.935171,11.958887,9.647942,5.509229,4.785482,6.844772,7.0293455,10.089805,10.320935,10.848889,9.959557,10.376483,8.486846,10.380144,15.285939,19.49589,18.858986,26.454567,17.52531,13.540082,9.417296,10.365019,9.566943,9.807148,12.08203,9.195254,8.5133295,9.286907,6.3766203,8.433465,15.823239,14.047887,13.282165,17.976526,15.582567,12.924158,10.451623,13.102137,10.19762,9.113153,13.338098,8.6942005,9.720369,10.730211,6.927582,5.2041683,15.480895,18.351143,18.159967,17.22305,11.25158,9.074383,7.161756,13.841179,10.769649,8.056364,9.356432,10.605633,13.248817,9.970055,8.1954775,6.996263,22.625813,22.01379,22.166683,14.415455,11.777963,7.573454,18.392317,18.103674,10.458304,15.818281,22.355957,30.7262,25.894573
