Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Lamiaceae',)","('Asteraceae',)","('Brassicaceae',)","('Salicaceae',)","('Hydropsychidae',)","('Hypericaceae',)","('Plantaginaceae',)","('Fabaceae',)","('Rosaceae',)","('Asparagaceae',)","('Caryophyllaceae',)","('Ranunculaceae',)","('Caprifoliaceae',)","('Primulaceae',)","('Lecanoraceae',)","('Apiaceae',)","('Campanulaceae',)","('Poaceae',)","('Rubiaceae',)","('Boraginaceae',)","('Scrophulariaceae',)","('Violaceae',)","('Sylviidae',)","('Zygaenidae',)","('Phylloscopidae',)","('Physciaceae',)","('Amaranthaceae',)","('Eumenidae',)","('Collemataceae',)","('Geraniaceae',)","('Geometridae',)","('Cyperaceae',)","('Equidae',)","('Convolvulaceae',)","('Cladoniaceae',)","('Colchicaceae',)","('Colubridae',)","('Cettiidae',)","('Cistaceae',)","('Acrocephalidae',)","('Acarosporaceae',)","('Amaryllidaceae',)","('Aegithalidae',)","('Aspleniaceae',)","('Candelariaceae',)","('Placynthiaceae',)","('Pinaceae',)","('Papaveraceae',)","('Parmeliaceae',)","('Orobanchaceae',)","('Orchidaceae',)","('Megachilidae',)","('Moraceae',)","('Lentibulariaceae',)","('Liliaceae',)","('Linaceae',)","('Polygalaceae',)","('Ranidae',)","('Ramalinaceae',)","('Psoraceae',)","('Saxifragaceae',)",Population,"('Erebidae',)","('Sphingidae',)","('Pyralidae',)","('Lasiocampidae',)","('Aeshnidae',)","('Lacertidae',)","('Empusidae',)","('Cheloniidae',)","('Platycnemididae',)","('Crassulaceae',)","('Cupressaceae',)","('Berberidaceae',)","('Cystopteridaceae',)","('Potamidae',)","('Caliciaceae',)","('Juncaceae',)","('Fagaceae',)","('Dryopteridaceae',)","('Rhamnaceae',)","('Anacardiaceae',)","('Araceae',)","('Grossulariaceae',)","('Euphorbiaceae',)","('Catillariaceae',)","('Crabronidae',)","('Polygonaceae',)","('Plumbaginaceae',)","('Peltigeraceae',)","('Nephromataceae',)","('Mutillidae',)","('Pannariaceae',)","('Malvaceae',)","('Sapygidae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Cyprinodontidae',)","('Anobiidae',)","('Ascalaphidae',)","('Mantidae',)","('Ancyrocephalidae',)","('Anguidae',)","('Acrididae',)","('Crambidae',)","('Lycosidae',)","('Mustelidae',)","('Testudinidae',)","('Tetraodontidae',)","('Tortricidae',)","('Unknown',)","('Depressariidae',)","('Notodontidae',)","('Psychidae',)","('Cossidae',)","('Ixodidae',)","('Brachodidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Lamnidae',)","('Salticidae',)","('Upupidae',)","('Clausiliidae',)","('Enidae',)","('Achatinidae',)","('Orculidae',)","('Chondrinidae',)","('Cochlostomatidae',)","('Haliplidae',)","('Cucurbitaceae',)","('Geomitridae',)","('Iridaceae',)","('Pyramidulidae',)","('Vitrinidae',)","('Rissoidae',)","('Mangeliidae',)","('Selaginellaceae',)","('Glareolidae',)","('Buthidae',)","('Araneidae',)","('Arbaciidae',)","('Asphodelaceae',)","('Cerithiidae',)","('Julidae',)","('Helicidae',)","('Nemopteridae',)","('Oxalidaceae',)","('Psammophiidae',)","('Rissoellidae',)","('Tamaricaceae',)","('Lepadellidae',)","('Asplanchnidae',)","('Testudinellidae',)","('Resedaceae',)","('Morchellaceae',)","('Salamandridae',)","('Gentianaceae',)","('Lythraceae',)","('Certhiidae',)","('Equisetaceae',)","('Polyporaceae',)","('Santalaceae',)","('Ulmaceae',)","('Aizoaceae',)","('Sarcoscyphaceae',)","('Ericaceae',)","('Apocynaceae',)","('Polypodiaceae',)","('Calopterygidae',)","('Biebersteiniaceae',)","('Cordulegastridae',)","('Echinasteridae',)","('Phoenicopteridae',)","('Pentatomidae',)","('Pompilidae',)","('Urticaceae',)","('Argidae',)","('Cicadellidae',)","('Cephidae',)","('Glaphyridae',)","('Viburnaceae',)","('Amelidae',)","('Cynipidae',)","('Phyllodactylidae',)","('Stratiomyidae',)","('Typhlopidae',)","('Gekkonidae',)","('Dioscoreaceae',)","('Discinaceae',)","('Caloscyphaceae',)","('Pteridaceae',)","('Platanaceae',)","('Pyronemataceae',)","('Solanaceae',)","('Smilacaceae',)","('Hexanchidae',)","('Cetoniidae',)","('Dennstaedtiaceae',)","('Hydnangiaceae',)","('Helvellaceae',)","('Oleaceae',)","('Porcellionidae',)","('Triakidae',)","('Agaricaceae',)","('Araliaceae',)","('Locustellidae',)","('Meloidae',)","('Pluteaceae',)","('Armadillidiidae',)","('Armadillidae',)","('Gelechiidae',)","('Felidae',)","('Bryaceae',)","('Brachyceridae',)","('Limacidae',)","('Hygrophoraceae',)","('Oligotomidae',)","('Orchesellidae',)","('Margarodidae',)","('Lygaeidae',)","('Scytodidae',)","('Targioniaceae',)","('Trachelipodidae',)","('Cydnidae',)","('Geotrupidae',)","('Leporidae',)",Vegetation Count,Regional Fuel Content
2020-09-01,0,82.64341196098712,0.0,5.059568154878892,36.23000000000002,14.170000000000016,28.330393111896967,0.20463070273399353,0.19893388450145721,0.211344864665036,2.497287594270239,0.24985044593453007,1.1963360269742962,131.7294117647059,1,0,0,4.0,0,0.0,144.4235294117647,302.0745098039216,98.50196078431375,1,0,5,2,0,0,0,0,7.0,6.0,2.0,8.0,8.0,2.0,1.0,7.0,4.0,1.0,1.0,4.0,1.0,1.0,22.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,3.0,13.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,89.0,4.0,11.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,5.0,8.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1940.8582456663546,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,6.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.011020408163265306,4.188297769514615
2020-10-01,0,18.361926078796387,-3.1539570954919327e-06,1.5430911449873377,28.510000000000048,12.590000000000032,18.993705714600708,0.25214534997940063,0.24707333743572235,0.258178552063078,2.0445943705920686,0.2582076177316552,0.9392080475754753,131.7294117647059,1,0,0,4.0,0,0.0,144.4235294117647,302.0745098039216,98.50196078431375,1,0,5,2,0,0,0,0,7.0,6.0,2.0,8.0,8.0,2.0,1.0,7.0,4.0,1.0,1.0,4.0,1.0,1.0,22.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,3.0,13.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,89.0,4.0,11.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,5.0,8.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1940.8582456663546,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,6.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.011020408163265306,4.188297769514615
2020-11-01,0,6.936579942703247,0.0,0.519212749624085,19.33000000000004,9.230000000000018,13.46425729453182,0.2685694396495819,0.26786932349205017,0.27821096354884584,2.3031919331441757,0.012598705410419624,1.0578252470565506,131.7294117647059,1,0,0,4.0,0,0.0,144.4235294117647,302.0745098039216,98.50196078431375,1,0,5,2,0,0,0,0,7.0,6.0,2.0,8.0,8.0,2.0,1.0,7.0,4.0,1.0,1.0,4.0,1.0,1.0,22.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,3.0,13.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,89.0,4.0,11.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,5.0,8.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1940.8582456663546,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,6.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.011020408163265306,4.188297769514615
2020-12-01,0,22.98969030380249,0.000852346317969932,4.163188763565372,12.430000000000007,-7.189999999999998,7.539795516404638,0.3319990634918213,0.32616400718688965,0.3400023677987915,2.153811654242862,0.27716682448064,0.9483504831181626,131.7294117647059,1,0,0,4.0,0,0.0,144.4235294117647,302.0745098039216,98.50196078431375,1,0,5,2,0,0,0,0,7.0,6.0,2.0,8.0,8.0,2.0,1.0,7.0,4.0,1.0,1.0,4.0,1.0,1.0,22.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,3.0,13.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,89.0,4.0,11.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,5.0,8.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1940.8582456663546,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,6.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.011020408163265306,4.188297769514615
2021-01-01,0,27.645039558308326,0.0012893081020592945,5.8052707855191095,15.090000000000032,-2.6499999999999773,4.8586611954723935,0.3825500011444092,0.369405597448349,0.38175833467661485,2.927015349158022,0.03954837583415441,1.23142345627795,134.7294117647059,1,0,0,4.0,0,0.0,142.25098039215683,315.921568627451,90.82745098039216,1,0,5,2,0,0,0,0,7.0,2.0,2.0,8.0,8.0,2.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,22.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,12.0,1.0,3.0,13.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,89.0,4.0,11.0,5.0,2.0,4.0,3.0,1.0,1.0,2.0,7.0,1.0,1.0,5.0,8.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1940.8582456663546,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,9.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.009591836734693878,4.217514887485506
2021-02-01,0,23.63474821231648,0.0,2.8627429018068398,16.99000000000001,-3.329999999999984,9.801170088534036,0.38182196021080017,0.37123116850852966,0.37731864207098925,2.6421549906665733,1.0779000823862503,1.6432844362965673,134.7294117647059,1,0,0,4.0,0,0.0,142.25098039215683,315.921568627451,90.82745098039216,1,0,5,2,0,0,0,0,7.0,2.0,2.0,8.0,8.0,2.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,22.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,12.0,1.0,3.0,13.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,89.0,4.0,11.0,5.0,2.0,4.0,3.0,1.0,1.0,2.0,7.0,1.0,1.0,5.0,8.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1940.8582456663546,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,9.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.009591836734693878,4.217514887485506
2021-03-01,0,13.476613163902584,0.0,3.1403849716045196,17.110000000000014,1.8900000000000432,10.258625451187868,0.37126585841178894,0.3613683581352234,0.36557666531970434,3.0309524563644406,0.20273211987992043,1.2094090385876861,134.7294117647059,1,0,0,4.0,0,0.0,142.25098039215683,315.921568627451,90.82745098039216,1,0,5,2,0,0,0,0,7.0,2.0,2.0,8.0,8.0,2.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,22.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,12.0,1.0,3.0,13.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,89.0,4.0,11.0,5.0,2.0,4.0,3.0,1.0,1.0,2.0,7.0,1.0,1.0,5.0,8.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1940.8582456663546,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,9.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.009591836734693878,4.217514887485506
2021-04-01,0,22.583922743763196,0.0,2.004243343974882,23.810000000000002,6.730000000000018,15.931975115573039,0.3389905095100403,0.33439263701438904,0.3422833283742268,2.988848581594081,0.5374346970430524,1.2561545046376166,134.7294117647059,1,0,0,4.0,0,0.0,142.25098039215683,315.921568627451,90.82745098039216,1,0,5,2,0,0,0,0,7.0,2.0,2.0,8.0,8.0,2.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,22.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,12.0,1.0,3.0,13.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,89.0,4.0,11.0,5.0,2.0,4.0,3.0,1.0,1.0,2.0,7.0,1.0,1.0,5.0,8.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1940.8582456663546,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,9.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.009591836734693878,4.217514887485506
2021-05-01,0,3.4022957086108363,0.0,0.18823651332125382,35.170000000000016,16.870000000000005,27.30145421829633,0.27387934923171997,0.2675663232803345,0.2841525915802191,2.8381267200247646,0.5307070976190417,1.445066459704092,134.7294117647059,1,0,0,4.0,0,0.0,142.25098039215683,315.921568627451,90.82745098039216,1,0,5,2,0,0,0,0,7.0,2.0,2.0,8.0,8.0,2.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,22.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,12.0,1.0,3.0,13.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,89.0,4.0,11.0,5.0,2.0,4.0,3.0,1.0,1.0,2.0,7.0,1.0,1.0,5.0,8.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1940.8582456663546,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,9.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.009591836734693878,4.217514887485506
2021-06-01,0,28.73234450817108,0.0,2.526195921026728,39.81,16.33000000000004,28.38559330143545,0.21789494156837463,0.21170130372047424,0.22692390484958175,2.220975066430072,0.6357929484404037,1.0418304538811576,134.7294117647059,1,0,0,4.0,0,0.0,142.25098039215683,315.921568627451,90.82745098039216,1,0,5,2,0,0,0,0,7.0,2.0,2.0,8.0,8.0,2.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,22.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,12.0,1.0,3.0,13.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,89.0,4.0,11.0,5.0,2.0,4.0,3.0,1.0,1.0,2.0,7.0,1.0,1.0,5.0,8.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1940.8582456663546,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,9.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.009591836734693878,4.217514887485506
