Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Asteraceae',)","('Fabaceae',)","('Salicaceae',)","('Hydropsychidae',)","('Sylviidae',)","('Acrocephalidae',)","('Ranunculaceae',)","('Apiaceae',)","('Cettiidae',)","('Aegithalidae',)","('Poaceae',)","('Lecanoraceae',)","('Lamiaceae',)","('Primulaceae',)","('Rubiaceae',)","('Rosaceae',)","('Campanulaceae',)","('Caryophyllaceae',)","('Caprifoliaceae',)","('Boraginaceae',)","('Brassicaceae',)","('Cistaceae',)","('Convolvulaceae',)","('Eumenidae',)","('Collemataceae',)","('Aspleniaceae',)","('Zygaenidae',)","('Scrophulariaceae',)","('Violaceae',)","('Salticidae',)","('Phylloscopidae',)","('Physciaceae',)","('Orobanchaceae',)","('Orchidaceae',)","('Asparagaceae',)","('Acarosporaceae',)","('Cucurbitaceae',)","('Cyperaceae',)","('Candelariaceae',)","('Buthidae',)","('Cladoniaceae',)","('Amaryllidaceae',)","('Gentianaceae',)","('Euscorpiidae',)","('Papaveraceae',)","('Parmeliaceae',)","('Liliaceae',)","('Linaceae',)","('Megachilidae',)","('Nemopteridae',)","('Polycentropodidae',)","('Placynthiaceae',)","('Ramalinaceae',)","('Polygonaceae',)","('Psoraceae',)","('Saxifragaceae',)","('Sphingidae',)","('Uloboridae',)",Population,"('Plantaginaceae',)","('Erebidae',)","('Lasiocampidae',)","('Pyralidae',)","('Aeshnidae',)","('Lacertidae',)","('Empusidae',)","('Cheloniidae',)","('Platycnemididae',)","('Polygalaceae',)","('Crassulaceae',)","('Cupressaceae',)","('Berberidaceae',)","('Potamidae',)","('Juncaceae',)","('Rhamnaceae',)","('Colubridae',)","('Dryopteridaceae',)","('Fagaceae',)","('Cystopteridaceae',)","('Acrididae',)","('Bombyliidae',)","('Anacardiaceae',)","('Araceae',)","('Lucanidae',)","('Grossulariaceae',)","('Glaphyridae',)","('Caliciaceae',)","('Calopterygidae',)","('Cicadidae',)","('Ericaceae',)","('Euphorbiaceae',)","('Gekkonidae',)","('Geraniaceae',)","('Peltigeraceae',)","('Plumbaginaceae',)","('Malvaceae',)","('Mutillidae',)","('Sapygidae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Anobiidae',)","('Unknown',)","('Ascalaphidae',)","('Testudinidae',)","('Anguidae',)","('Crambidae',)","('Lycosidae',)","('Mycenaceae',)","('Mustelidae',)","('Tricholomataceae',)","('Tortricidae',)","('Depressariidae',)","('Geometridae',)","('Inachidae',)","('Notodontidae',)","('Cossidae',)","('Psychidae',)","('Lamnidae',)","('Ixodidae',)","('Brachodidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Upupidae',)","('Clausiliidae',)","('Enidae',)","('Helicidae',)","('Achatinidae',)","('Ferussaciidae',)","('Chondrinidae',)","('Iridaceae',)","('Geomitridae',)","('Pomatiidae',)","('Pyramidulidae',)","('Trissexodontidae',)","('Vitrinidae',)","('Meloidae',)","('Rissoidae',)","('Mangeliidae',)","('Selaginellaceae',)","('Myrmeleontidae',)","('Ranidae',)","('Cerithiidae',)","('Euphaeidae',)","('Araneidae',)","('Glareolidae',)","('Phyllodactylidae',)","('Mantidae',)","('Masaridae',)","('Julidae',)","('Rissoellidae',)","('Psammophiidae',)","('Sparassidae',)","('Tamaricaceae',)","('Lepadellidae',)","('Asplanchnidae',)","('Testudinellidae',)","('Morchellaceae',)","('Soleidae',)","('Salamandridae',)","('Triglidae',)","('Psychomyiidae',)","('Philopotamidae',)","('Rhyacophilidae',)","('Endomychidae',)","('Certhiidae',)","('Hydroptilidae',)","('Polyporaceae',)","('Haematommataceae',)","('Massalongiaceae',)","('Pannariaceae',)","('Sarcoscyphaceae',)","('Asphodelaceae',)","('Apocynaceae',)","('Catillariaceae',)","('Oleaceae',)","('Polypodiaceae',)","('Pinaceae',)","('Crabronidae',)","('Colchicaceae',)","('Biebersteiniaceae',)","('Amelidae',)","('Pentatomidae',)","('Urticaceae',)","('Argidae',)","('Cicadellidae',)","('Viburnaceae',)","('Cephidae',)","('Cynipidae',)","('Dysderidae',)","('Pholcidae',)","('Stratiomyidae',)","('Tetragnathidae',)","('Anyphaenidae',)","('Hexanchidae',)","('Eresidae',)","('Oecobiidae',)","('Sicariidae',)","('Zoropsidae',)","('Oxalidaceae',)","('Caloscyphaceae',)","('Helvellaceae',)","('Hydnangiaceae',)","('Cytinaceae',)","('Dennstaedtiaceae',)","('Phalangiidae',)","('Smilacaceae',)","('Tropaeolaceae',)","('Hypericaceae',)","('Aizoaceae',)","('Araliaceae',)","('Martyniaceae',)","('Lythraceae',)","('Ectobiidae',)","('Onagraceae',)","('Moraceae',)","('Perlidae',)","('Philodromidae',)","('Ephedraceae',)","('Porcellionidae',)","('Armadillidae',)","('Armadillidiidae',)","('Gelechiidae',)","('Felidae',)","('Oligotomidae',)","('Margarodidae',)","('Limacidae',)","('Scytodidae',)","('Trachelipodidae',)","('Grapsidae',)","('Littorinidae',)","('Limoniidae',)","('Leporidae',)","('Donacidae',)","('Potamogetonaceae',)",Vegetation Count,Regional Fuel Content
2021-03-01,0.0,12.369322776748959,0.0,3.287675596864917,20.250000000000057,4.470000000000027,11.385734095339387,0.3897198736667633,0.3878615200519562,0.3759810369004283,2.6558498648383475,0.32754658356487387,1.1575141020548412,132.65882352941176,1,0,0,0,0,0,386.98039215686276,249.50196078431375,13.694117647058825,14.258823529411764,0,0,0,0,0,0,0,6.0,5.0,8.0,2.0,3.0,2.0,4.0,6.0,1.0,1.0,2.0,7.0,9.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,14.0,1.0,51.0,7.0,1.0,1.0,2.0,2.0,1.0,153.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2187.4120228351326,6.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,13.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.013673469387755101,4.115657890857632
2021-04-01,0.0,14.35782611366676,0.0,1.8382562690522968,23.850000000000023,10.150000000000034,17.32119471192607,0.37652286887168884,0.37382349371910095,0.3639508993827809,3.2810738767558,0.8920828292935319,1.4604581205100917,132.65882352941176,1,0,0,0,0,0,386.98039215686276,249.50196078431375,13.694117647058825,14.258823529411764,0,0,0,0,0,0,0,6.0,5.0,8.0,2.0,3.0,2.0,4.0,6.0,1.0,1.0,2.0,7.0,9.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,14.0,1.0,51.0,7.0,1.0,1.0,2.0,2.0,1.0,153.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2187.4120228351326,6.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,13.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.013673469387755101,4.115657890857632
2021-05-01,0.0,2.9655277728579676,0.0,0.180491095703022,35.690000000000055,20.79000000000002,27.582517952050125,0.32692721486091614,0.3199341893196106,0.31564685663110337,2.740268948976864,0.3821321284500966,1.3043443102919237,132.65882352941176,1,0,0,0,0,0,386.98039215686276,249.50196078431375,13.694117647058825,14.258823529411764,0,0,0,0,0,0,0,6.0,5.0,8.0,2.0,3.0,2.0,4.0,6.0,1.0,1.0,2.0,7.0,9.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,14.0,1.0,51.0,7.0,1.0,1.0,2.0,2.0,1.0,153.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2187.4120228351326,6.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,13.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.013673469387755101,4.115657890857632
2021-06-01,0.0,37.46362030506134,0.0,3.2819123060868747,40.89000000000004,21.07000000000005,28.651202436647225,0.25738242268562317,0.2547953426837921,0.24894263314311965,2.2667155921689344,0.7295485519971997,1.0431294324558482,132.65882352941176,1,0,0,0,0,0,386.98039215686276,249.50196078431375,13.694117647058825,14.258823529411764,0,0,0,0,0,0,0,6.0,5.0,8.0,2.0,3.0,2.0,4.0,6.0,1.0,1.0,2.0,7.0,9.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,14.0,1.0,51.0,7.0,1.0,1.0,2.0,2.0,1.0,153.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2187.4120228351326,6.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,13.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.013673469387755101,4.115657890857632
2021-07-01,0.0,1.648038625717163,0.0,0.152766235950905,39.47000000000003,26.910000000000025,33.35398769913297,0.20556041598320007,0.200727179646492,0.2024629680951785,2.233237571118842,0.13403076452380955,0.9418256724733972,132.65882352941176,1,0,0,0,0,0,386.98039215686276,249.50196078431375,13.694117647058825,14.258823529411764,0,0,0,0,0,0,0,6.0,5.0,8.0,2.0,3.0,2.0,4.0,6.0,1.0,1.0,2.0,7.0,9.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,14.0,1.0,51.0,7.0,1.0,1.0,2.0,2.0,1.0,153.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2187.4120228351326,6.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,13.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.013673469387755101,4.115657890857632
2021-08-01,0.0,2.6536666845800028,0.0,0.36546292605608405,41.77000000000004,21.57000000000005,33.72489348370931,0.18362990021705627,0.1811642199754715,0.18257987444773752,2.7534883935607315,0.6315473273038178,1.2568463864434016,132.65882352941176,1,0,0,0,0,0,386.98039215686276,249.50196078431375,13.694117647058825,14.258823529411764,0,0,0,0,0,0,0,6.0,5.0,8.0,2.0,3.0,2.0,4.0,6.0,1.0,1.0,2.0,7.0,9.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,14.0,1.0,51.0,7.0,1.0,1.0,2.0,2.0,1.0,153.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2187.4120228351326,6.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,13.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.013673469387755101,4.115657890857632
2021-09-01,0.0,22.73555099964142,-2.38978259403666e-05,1.5929225328945327,32.93000000000001,20.690000000000055,26.705649087602012,0.2265137881040573,0.22529132664203644,0.21913291897341525,2.4874297466663724,0.7478157547930268,1.2656034699403678,132.65882352941176,1,0,0,0,0,0,386.98039215686276,249.50196078431375,13.694117647058825,14.258823529411764,0,0,0,0,0,0,0,6.0,5.0,8.0,2.0,3.0,2.0,4.0,6.0,1.0,1.0,2.0,7.0,9.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,14.0,1.0,51.0,7.0,1.0,1.0,2.0,2.0,1.0,153.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2187.4120228351326,6.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,13.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.013673469387755101,4.115657890857632
2021-10-01,0.0,29.211449623005592,0.0,4.590869479954702,27.33000000000004,11.650000000000034,17.88160342133932,0.30709144473075867,0.2999532222747803,0.2986195153224538,3.327972991963466,1.064823453955138,1.7086154728300182,132.65882352941176,1,0,0,0,0,0,386.98039215686276,249.50196078431375,13.694117647058825,14.258823529411764,0,0,0,0,0,0,0,6.0,5.0,8.0,2.0,3.0,2.0,4.0,6.0,1.0,1.0,2.0,7.0,9.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,14.0,1.0,51.0,7.0,1.0,1.0,2.0,2.0,1.0,153.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2187.4120228351326,6.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,13.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.013673469387755101,4.115657890857632
2021-11-01,0.0,21.64471150604186,0.0004261732051702438,4.010372573848899,19.750000000000057,3.670000000000016,13.559065336953552,0.33962270617485046,0.33905768394470215,0.3249310519088779,3.3760054595450075,0.23427057641944563,1.12353986343947,132.65882352941176,1,0,0,0,0,0,386.98039215686276,249.50196078431375,13.694117647058825,14.258823529411764,0,0,0,0,0,0,0,6.0,5.0,8.0,2.0,3.0,2.0,4.0,6.0,1.0,1.0,2.0,7.0,9.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,14.0,1.0,51.0,7.0,1.0,1.0,2.0,2.0,1.0,153.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2187.4120228351326,6.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,13.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.013673469387755101,4.115657890857632
2021-12-01,0.0,51.48612558838295,0.015306472676002159,5.303897970412703,10.950000000000045,-9.609999999999957,5.522431320748353,0.3966600000858307,0.39072185754776,0.38255480323967184,2.0514394225997257,0.49294167737121336,1.0839218423165515,132.65882352941176,1,0,0,0,0,0,386.98039215686276,249.50196078431375,13.694117647058825,14.258823529411764,0,0,0,0,0,0,0,6.0,5.0,8.0,2.0,3.0,2.0,4.0,6.0,1.0,1.0,2.0,7.0,9.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,14.0,1.0,51.0,7.0,1.0,1.0,2.0,2.0,1.0,153.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2187.4120228351326,6.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,13.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.013673469387755101,4.115657890857632
