Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Asteraceae',)","('Sylviidae',)","('Hydropsychidae',)","('Fabaceae',)","('Aspleniaceae',)","('Lecanoraceae',)","('Rubiaceae',)","('Caprifoliaceae',)","('Collemataceae',)","('Caryophyllaceae',)","('Eumenidae',)","('Apiaceae',)","('Physciaceae',)","('Phylloscopidae',)","('Uloboridae',)","('Violaceae',)","('Rosaceae',)","('Ranunculaceae',)","('Candelariaceae',)","('Aegithalidae',)","('Amaryllidaceae',)","('Acarosporaceae',)","('Brassicaceae',)","('Boraginaceae',)","('Apocynaceae',)","('Asparagaceae',)","('Acrocephalidae',)","('Cladoniaceae',)","('Cettiidae',)","('Parmeliaceae',)","('Papaveraceae',)","('Orobanchaceae',)","('Megachilidae',)","('Liliaceae',)","('Cistaceae',)","('Convolvulaceae',)","('Cyperaceae',)","('Ramalinaceae',)","('Psoraceae',)","('Placynthiaceae',)","('Salticidae',)","('Scrophulariaceae',)","('Saxifragaceae',)","('Upupidae',)","('Zygaenidae',)",Population,"('Plantaginaceae',)","('Lacertidae',)","('Lamiaceae',)","('Sphingidae',)","('Arbaciidae',)","('Cheloniidae',)","('Erysiphaceae',)","('Empusidae',)","('Erebidae',)","('Phoenicopteridae',)","('Pinaceae',)","('Strombidae',)","('Poaceae',)","('Campanulaceae',)","('Polygalaceae',)","('Cupressaceae',)","('Orchidaceae',)","('Potamidae',)","('Crassulaceae',)","('Berberidaceae',)","('Fagaceae',)","('Geraniaceae',)","('Colubridae',)","('Rhamnaceae',)","('Cystopteridaceae',)","('Juncaceae',)","('Plumbaginaceae',)","('Linaceae',)","('Dryopteridaceae',)","('Araceae',)","('Euphorbiaceae',)","('Ericaceae',)","('Anacardiaceae',)","('Caliciaceae',)","('Grossulariaceae',)","('Gekkonidae',)","('Polygonaceae',)","('Malvaceae',)","('Peltigeraceae',)","('Primulaceae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Ascalaphidae',)","('Lasiocampidae',)","('Anguidae',)","('Acrididae',)","('Julidae',)","('Crambidae',)","('Meliaceae',)","('Mustelidae',)","('Lycosidae',)","('Mantidae',)","('Pyrrhocoridae',)","('Raphidiidae',)","('Testudinidae',)","('Tortricidae',)","('Depressariidae',)","('Geometridae',)","('Cossidae',)","('Pyralidae',)","('Psychidae',)","('Notodontidae',)","('Ixodidae',)","('Cochlostomatidae',)","('Brachodidae',)","('Cucurbitaceae',)","('Lamnidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Clausiliidae',)","('Enidae',)","('Achatinidae',)","('Orculidae',)","('Helicidae',)","('Geomitridae',)","('Pomatiidae',)","('Ferussaciidae',)","('Chondrinidae',)","('Arcidae',)","('Cardiidae',)","('Iridaceae',)","('Haliplidae',)","('Cypraeidae',)","('Capparaceae',)","('Margaritidae',)","('Mactridae',)","('Lauriidae',)","('Oxychilidae',)","('Moraceae',)","('Pyramidulidae',)","('Stratiomyidae',)","('Tellinidae',)","('Trissexodontidae',)","('Vitrinidae',)","('Tamaricaceae',)","('Leiodidae',)","('Amaranthaceae',)","('Araneidae',)","('Cactaceae',)","('Selaginellaceae',)","('Astropectinidae',)","('Buthidae',)","('Glareolidae',)","('Eresidae',)","('Cicadidae',)","('Asphodelaceae',)","('Armadillidiidae',)","('Armadillidae',)","('Lygaeidae',)","('Masaridae',)","('Nemopteridae',)","('Lampyridae',)","('Psammophiidae',)","('Scutigeridae',)","('Sapygidae',)","('Ranidae',)","('Sparidae',)","('Solanaceae',)","('Typhlopidae',)","('Unknown',)","('Testudinellidae',)","('Lepadellidae',)","('Asplanchnidae',)","('Resedaceae',)","('Morchellaceae',)","('Pteridaceae',)","('Poeciliidae',)","('Salamandridae',)","('Endomychidae',)","('Certhiidae',)","('Callionymidae',)","('Labridae',)","('Mugilidae',)","('Polyporaceae',)","('Trachinidae',)","('Haematommataceae',)","('Pannariaceae',)","('Massalongiaceae',)","('Sarcoscyphaceae',)","('Catillariaceae',)","('Gryllidae',)","('Colchicaceae',)","('Crabronidae',)","('Biebersteiniaceae',)","('Platycnemididae',)","('Pompilidae',)","('Oedemeridae',)","('Mutillidae',)","('Schizopetalidae',)","('Sparassidae',)","('Cicadellidae',)","('Viburnaceae',)","('Hypericaceae',)","('Hexanchidae',)","('Cynipidae',)","('Milesinaceae',)","('Otididae',)","('Tetragnathidae',)","('Anyphaenidae',)","('Glaphyridae',)","('Oxalidaceae',)","('Oecobiidae',)","('Pholcidae',)","('Sicariidae',)","('Zoropsidae',)","('Erinaceidae',)","('Hydnangiaceae',)","('Helvellaceae',)","('Oleaceae',)","('Araliaceae',)","('Urticaceae',)","('Amelidae',)","('Gloeophyllaceae',)","('Targioniaceae',)","('Bovidae',)","('Lauraceae',)","('Geotrupidae',)","('Cydnidae',)","('Dasytidae',)","('Boidae',)","('Porcellionidae',)","('Leporidae',)","('Meloidae',)","('Pucciniaceae',)","('Smilacaceae',)",Vegetation Count,Regional Fuel Content
2016-02-01,0,9.680140018360817,0.0,1.0113305323252026,19.33000000000004,4.910000000000025,12.863112242424279,0.3759211003780365,0.3682175874710083,0.36271515851020814,2.607627484360818,0.06165312805590815,1.253924849236565,19.31372549019608,0,0,0,0,0,7.0,80.26666666666668,191.78823529411764,266.4705882352941,0,0,0,1,0,0,0,0,5.0,8.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,2.0,1.0,3.0,14.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14522.873258382668,1.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,6.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00816326530612245,2.7653494029343895
2016-03-01,0,15.58372033696287,0.0,3.5629441800189285,21.630000000000052,5.150000000000034,14.348589211695923,0.3757215440273285,0.36447668075561523,0.3587009031295776,3.308155752176118,0.36243880603520007,1.3135379730743644,19.31372549019608,0,0,0,0,0,7.0,80.26666666666668,191.78823529411764,266.4705882352941,0,0,0,1,0,0,0,0,5.0,8.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,2.0,1.0,3.0,14.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14522.873258382668,1.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,6.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00816326530612245,2.7653494029343895
2016-04-01,0,2.9137444623188458,-1.4276849924499402e-05,0.19014971242719625,31.890000000000043,10.670000000000016,23.26088095589745,0.3276909589767456,0.3116963803768158,0.3060961842536926,3.6301256800651864,0.15563547359687005,1.3361798934923914,19.31372549019608,0,0,0,0,0,7.0,80.26666666666668,191.78823529411764,266.4705882352941,0,0,0,1,0,0,0,0,5.0,8.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,2.0,1.0,3.0,14.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14522.873258382668,1.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,6.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00816326530612245,2.7653494029343895
2016-05-01,0,17.08675026873152,0.0,2.148224439336027,36.57000000000005,12.970000000000027,26.463950071256534,0.2832266390323639,0.2704101502895355,0.2693601442337036,2.9598067877989642,0.18920717141481855,1.2939432451067951,19.31372549019608,0,0,0,0,0,7.0,80.26666666666668,191.78823529411764,266.4705882352941,0,0,0,1,0,0,0,0,5.0,8.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,2.0,1.0,3.0,14.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14522.873258382668,1.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,6.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00816326530612245,2.7653494029343895
2016-06-01,0,22.760340571458926,0.0004351138045421976,2.285344705627847,43.150000000000034,24.310000000000002,33.493354571399664,0.2503873109817505,0.2463121861219406,0.24552003326416014,2.639201676772386,0.07777098630156146,1.1564102346326515,19.31372549019608,0,0,0,0,0,7.0,80.26666666666668,191.78823529411764,266.4705882352941,0,0,0,1,0,0,0,0,5.0,8.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,2.0,1.0,3.0,14.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14522.873258382668,1.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,6.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00816326530612245,2.7653494029343895
2016-07-01,0,3.901872038795773,0.0,0.29572593595851565,41.31,22.850000000000023,34.199367251231536,0.22248758375644684,0.21600164473056793,0.2158017203092575,2.909826870313577,0.09539118683199489,0.8670134955495075,19.31372549019608,0,0,0,0,0,7.0,80.26666666666668,191.78823529411764,266.4705882352941,0,0,0,1,0,0,0,0,5.0,8.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,2.0,1.0,3.0,14.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14522.873258382668,1.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,6.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00816326530612245,2.7653494029343895
2016-08-01,0,17.094488117834317,0.0,0.7805797945869238,41.77000000000004,23.850000000000023,33.08983911111113,0.2279691994190216,0.21995916962623596,0.2173421919584274,1.924599658706623,0.6957110898080747,1.1351498597496659,19.31372549019608,0,0,0,0,0,7.0,80.26666666666668,191.78823529411764,266.4705882352941,0,0,0,1,0,0,0,0,5.0,8.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,2.0,1.0,3.0,14.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14522.873258382668,1.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,6.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00816326530612245,2.7653494029343895
2016-09-01,0,11.532694101333618,0.0,2.218920443620205,34.610000000000014,17.230000000000018,25.400676206643084,0.2755882740020752,0.2665550708770752,0.26621614613533023,2.629691768893179,0.9190090634573096,1.3596304151759282,19.31372549019608,0,0,0,0,0,7.0,80.26666666666668,191.78823529411764,266.4705882352941,0,0,0,1,0,0,0,0,5.0,8.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,2.0,1.0,3.0,14.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14522.873258382668,1.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,6.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00816326530612245,2.7653494029343895
2016-10-01,0,19.15826201428672,0.0,2.4640067754966686,30.190000000000055,11.57000000000005,21.023408624561455,0.31040364503860474,0.30070826411247253,0.2987771015644073,2.4691942917793366,0.19135074371552807,1.0004223257818583,19.31372549019608,0,0,0,0,0,7.0,80.26666666666668,191.78823529411764,266.4705882352941,0,0,0,1,0,0,0,0,5.0,8.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,2.0,1.0,3.0,14.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14522.873258382668,1.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,6.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00816326530612245,2.7653494029343895
2016-11-01,0,13.211625814392391,0.0,1.946371396411055,19.670000000000016,7.990000000000009,13.28097695383559,0.3747140169143677,0.3697284162044525,0.36400578536987305,2.1080922631840084,0.4055776178759825,1.0898788179520118,19.31372549019608,0,0,0,0,0,7.0,80.26666666666668,191.78823529411764,266.4705882352941,0,0,0,1,0,0,0,0,5.0,8.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,2.0,1.0,3.0,14.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14522.873258382668,1.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,6.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00816326530612245,2.7653494029343895
