Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Asteraceae',)","('Brassicaceae',)","('Salicaceae',)","('Hydropsychidae',)","('Rosaceae',)","('Fabaceae',)","('Ranunculaceae',)","('Caryophyllaceae',)","('Caprifoliaceae',)","('Campanulaceae',)","('Rubiaceae',)","('Primulaceae',)","('Lecanoraceae',)","('Poaceae',)","('Aspleniaceae',)","('Phylloscopidae',)","('Sylviidae',)","('Lamiaceae',)","('Apiaceae',)","('Aegithalidae',)","('Amaranthaceae',)","('Boraginaceae',)","('Eumenidae',)","('Collemataceae',)","('Asparagaceae',)","('Acrocephalidae',)","('Zygaenidae',)","('Salticidae',)","('Uloboridae',)","('Scrophulariaceae',)","('Parmeliaceae',)","('Physciaceae',)","('Violaceae',)","('Convolvulaceae',)","('Candelariaceae',)","('Amaryllidaceae',)","('Acarosporaceae',)","('Cyperaceae',)","('Cladoniaceae',)","('Buthidae',)","('Cettiidae',)","('Cistaceae',)","('Euscorpiidae',)","('Equidae',)","('Plantaginaceae',)","('Placynthiaceae',)","('Megachilidae',)","('Lentibulariaceae',)","('Liliaceae',)","('Linaceae',)","('Geraniaceae',)","('Hypericaceae',)","('Orobanchaceae',)","('Papaveraceae',)","('Ramalinaceae',)","('Psoraceae',)","('Polygalaceae',)","('Saxifragaceae',)",Population,"('Sphingidae',)","('Lobariaceae',)","('Empusidae',)","('Caliciaceae',)","('Cheloniidae',)","('Erebidae',)","('Pannariaceae',)","('Lacertidae',)","('Glossosomatidae',)","('Nephromataceae',)","('Pinaceae',)","('Testudinidae',)","('Orchidaceae',)","('Crassulaceae',)","('Cupressaceae',)","('Berberidaceae',)","('Potamidae',)","('Fagaceae',)","('Rhamnaceae',)","('Colubridae',)","('Plumbaginaceae',)","('Juncaceae',)","('Dryopteridaceae',)","('Cystopteridaceae',)","('Araceae',)","('Anacardiaceae',)","('Grossulariaceae',)","('Gekkonidae',)","('Ericaceae',)","('Euphorbiaceae',)","('Peltigeraceae',)","('Malvaceae',)","('Polygonaceae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Cyprinodontidae',)","('Ascalaphidae',)","('Lasiocampidae',)","('Mantidae',)","('Unknown',)","('Dennstaedtiaceae',)","('Anguidae',)","('Acrididae',)","('Crambidae',)","('Mycenaceae',)","('Mustelidae',)","('Lycosidae',)","('Tetraodontidae',)","('Raphidiidae',)","('Tricholomataceae',)","('Tortricidae',)","('Depressariidae',)","('Geometridae',)","('Cossidae',)","('Pyralidae',)","('Psychidae',)","('Cochlostomatidae',)","('Notodontidae',)","('Ixodidae',)","('Gelechiidae',)","('Brachodidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Lamnidae',)","('Upupidae',)","('Clausiliidae',)","('Enidae',)","('Urticaceae',)","('Achatinidae',)","('Orculidae',)","('Lythraceae',)","('Chondrinidae',)","('Geomitridae',)","('Cucurbitaceae',)","('Iridaceae',)","('Haliplidae',)","('Heliotropiaceae',)","('Pyramidulidae',)","('Vitrinidae',)","('Leiodidae',)","('Gryllidae',)","('Araneidae',)","('Ranidae',)","('Psammophiidae',)","('Selaginellaceae',)","('Julidae',)","('Helicidae',)","('Eresidae',)","('Glareolidae',)","('Nemopteridae',)","('Masaridae',)","('Sapygidae',)","('Scutigeridae',)","('Tamaricaceae',)","('Tetrigidae',)","('Trigonidiidae',)","('Testudinellidae',)","('Lepadellidae',)","('Asplanchnidae',)","('Resedaceae',)","('Morchellaceae',)","('Calopterygidae',)","('Hippoboscidae',)","('Salamandridae',)","('Philopotamidae',)","('Certhiidae',)","('Endomychidae',)","('Cicadidae',)","('Psychomyiidae',)","('Polyporaceae',)","('Haematommataceae',)","('Massalongiaceae',)","('Sarcoscyphaceae',)","('Apocynaceae',)","('Catillariaceae',)","('Crabronidae',)","('Colchicaceae',)","('Biebersteiniaceae',)","('Cordulegastridae',)","('Pompilidae',)","('Platycnemididae',)","('Pentatomidae',)","('Oedemeridae',)","('Sparassidae',)","('Argidae',)","('Cicadellidae',)","('Cephidae',)","('Viburnaceae',)","('Amelidae',)","('Cynipidae',)","('Pholcidae',)","('Tetragnathidae',)","('Anyphaenidae',)","('Caloscyphaceae',)","('Discinaceae',)","('Dioscoreaceae',)","('Oecobiidae',)","('Oxalidaceae',)","('Platanaceae',)","('Pteridaceae',)","('Pyronemataceae',)","('Solanaceae',)","('Sicariidae',)","('Typhlopidae',)","('Zoropsidae',)","('Hexanchidae',)","('Oxyopidae',)","('Hydnangiaceae',)","('Helvellaceae',)","('Palpimanidae',)","('Oleaceae',)","('Phalangiidae',)","('Philodromidae',)","('Scytodidae',)","('Araliaceae',)","('Meloidae',)","('Martyniaceae',)","('Locustellidae',)","('Moraceae',)","('Porcellionidae',)","('Anthomyiidae',)","('Armadillidiidae',)","('Heleomyzidae',)","('Drosophilidae',)","('Bryaceae',)","('Bibionidae',)","('Fanniidae',)","('Armadillidae',)","('Oligotomidae',)","('Orchesellidae',)","('Margarodidae',)","('Lygaeidae',)","('Limacidae',)","('Philosciidae',)","('Pelobatidae',)","('Rhyparochromidae',)","('Sarcophagidae',)","('Schizophyllaceae',)","('Targioniaceae',)","('Trachelipodidae',)","('Thymelaeaceae',)","('Geotrupidae',)","('Cydnidae',)","('Cercopidae',)","('Leporidae',)","('Lampyridae',)","('Smilacaceae',)",Vegetation Count,Regional Fuel Content
2014-06-01,0,15.213935461929395,0.0,2.038304857673538,35.170000000000016,12.710000000000036,26.622130720765597,0.27392539381980896,0.25833314657211304,0.270692954174219,2.9619284378318476,0.08294213137955066,1.2256200134989206,358.00392156862745,0,0,0,0,0,0,92.03529411764707,258.0039215686274,89.05490196078432,0,0,0,0,0,0,0,0,1.0,3.0,8.0,8.0,11.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,6.0,1.0,3.0,1.0,18.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,8.0,3.0,6.0,1.0,2.0,2.0,8.0,1.0,1.0,5.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,12.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,27.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034693877551020408,6.032214897176031
2014-07-01,0,14.307159185307228,0.0,1.3717470471466653,37.81,22.190000000000055,30.220439804990633,0.23343323171138763,0.2198173850774765,0.22258687019348142,2.9156107425085236,0.25566323162677745,1.2742198901351125,358.00392156862745,0,0,0,0,0,0,92.03529411764707,258.0039215686274,89.05490196078432,0,0,0,0,0,0,0,0,1.0,3.0,8.0,8.0,11.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,6.0,1.0,3.0,1.0,18.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,8.0,3.0,6.0,1.0,2.0,2.0,8.0,1.0,1.0,5.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,12.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,27.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034693877551020408,6.032214897176031
2014-08-01,0,13.17315812752895,0.0,0.5417092800521941,39.49000000000001,23.610000000000014,32.14298693212925,0.2057192325592041,0.19179639220237732,0.19998815467055786,2.813890261076277,0.39984988223960155,1.2682911754127937,358.00392156862745,0,0,0,0,0,0,92.03529411764707,258.0039215686274,89.05490196078432,0,0,0,0,0,0,0,0,1.0,3.0,8.0,8.0,11.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,6.0,1.0,3.0,1.0,18.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,8.0,3.0,6.0,1.0,2.0,2.0,8.0,1.0,1.0,5.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,12.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,27.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034693877551020408,6.032214897176031
2014-09-01,0,8.580142259592805,-1.4901161193847656e-05,0.8623388993358719,28.350000000000023,14.910000000000025,23.52993102971459,0.21952158212661743,0.201017826795578,0.21057605712364114,2.4919066417501017,0.0789151873285292,1.115569220897781,358.00392156862745,0,0,0,0,0,0,92.03529411764707,258.0039215686274,89.05490196078432,0,0,0,0,0,0,0,0,1.0,3.0,8.0,8.0,11.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,6.0,1.0,3.0,1.0,18.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,8.0,3.0,6.0,1.0,2.0,2.0,8.0,1.0,1.0,5.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,12.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,27.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034693877551020408,6.032214897176031
2014-10-01,0,11.606040596859657,0.0,2.0078586494873316,27.350000000000023,11.190000000000055,20.47225338319089,0.3149207830429077,0.3022212088108063,0.3081370762620981,2.8250696815204988,0.5258938283379014,1.2066103134531285,358.00392156862745,0,0,0,0,0,0,92.03529411764707,258.0039215686274,89.05490196078432,0,0,0,0,0,0,0,0,1.0,3.0,8.0,8.0,11.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,6.0,1.0,3.0,1.0,18.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,8.0,3.0,6.0,1.0,2.0,2.0,8.0,1.0,1.0,5.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,12.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,27.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034693877551020408,6.032214897176031
2014-11-01,0,29.093003272919304,8.940696716308594e-05,2.3251377268187583,16.470000000000027,5.2900000000000205,12.044863539882954,0.34387335181236267,0.32630473375320435,0.3374370565781226,2.4490321584613075,0.893974938621201,1.30135514480827,358.00392156862745,0,0,0,0,0,0,92.03529411764707,258.0039215686274,89.05490196078432,0,0,0,0,0,0,0,0,1.0,3.0,8.0,8.0,11.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,6.0,1.0,3.0,1.0,18.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,8.0,3.0,6.0,1.0,2.0,2.0,8.0,1.0,1.0,5.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,12.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,27.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034693877551020408,6.032214897176031
2014-12-01,0,23.725810646908485,0.0,3.952894254368419,14.450000000000045,0.09000000000003183,8.653473746229224,0.38671979308128357,0.3792373538017273,0.382022795195763,3.0492301768483197,0.604297650123028,1.0789135999854849,358.00392156862745,0,0,0,0,0,0,92.03529411764707,258.0039215686274,89.05490196078432,0,0,0,0,0,0,0,0,1.0,3.0,8.0,8.0,11.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,6.0,1.0,3.0,1.0,18.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,8.0,3.0,6.0,1.0,2.0,2.0,8.0,1.0,1.0,5.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,12.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,27.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034693877551020408,6.032214897176031
2015-01-01,0,11.19664645057128,2.9802322387695312e-05,1.9036173329862565,10.930000000000007,-5.009999999999991,5.042505784101934,0.4185810089111328,0.382649689912796,0.39297035689919424,2.7752023492934157,1.1277334841111888,1.579517106343777,365.00392156862745,0,0,0,0,0,0,95.21176470588237,252.75294117647056,85.12941176470588,0,0,0,0,0,0,0,0,6.0,8.0,8.0,8.0,2.0,10.0,5.0,2.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,4.0,3.0,3.0,1.0,4.0,3.0,9.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,6.0,14.0,1.0,6.0,2.0,2.0,1.0,8.0,3.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,1727.3253525600715,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,10.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,27.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,6.094730118173107
2015-02-01,0,16.639360817862325,0.000852346317969932,3.5633488388069927,13.110000000000014,-6.849999999999966,5.019199940906674,0.4251806139945984,0.40196338295936584,0.4103384987952618,4.397132328635222,2.433496074472281,2.8968204938764486,365.00392156862745,0,0,0,0,0,0,95.21176470588237,252.75294117647056,85.12941176470588,0,0,0,0,0,0,0,0,6.0,8.0,8.0,8.0,2.0,10.0,5.0,2.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,4.0,3.0,3.0,1.0,4.0,3.0,9.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,6.0,14.0,1.0,6.0,2.0,2.0,1.0,8.0,3.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,1727.3253525600715,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,10.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,27.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,6.094730118173107
2015-03-01,0,27.75390057064442,0.0003427267074584961,4.179067642200051,15.590000000000032,-3.0299999999999727,9.776650918525888,0.4097139835357666,0.4058535695075989,0.40736433242758113,2.5805281265350573,0.018151702145698053,1.1276037855264762,365.00392156862745,0,0,0,0,0,0,95.21176470588237,252.75294117647056,85.12941176470588,0,0,0,0,0,0,0,0,6.0,8.0,8.0,8.0,2.0,10.0,5.0,2.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,4.0,3.0,3.0,1.0,4.0,3.0,9.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,6.0,14.0,1.0,6.0,2.0,2.0,1.0,8.0,3.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,1727.3253525600715,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,10.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,27.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,6.094730118173107
2015-04-01,0,7.61378009639202,0.000852346317969932,1.068386706213031,26.350000000000023,5.930000000000007,17.42012092550698,0.3865690529346466,0.3758194148540497,0.3832717515910283,2.7351076523584896,0.3794902082382284,1.131563035015005,365.00392156862745,0,0,0,0,0,0,95.21176470588237,252.75294117647056,85.12941176470588,0,0,0,0,0,0,0,0,6.0,8.0,8.0,8.0,2.0,10.0,5.0,2.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,4.0,3.0,3.0,1.0,4.0,3.0,9.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,6.0,14.0,1.0,6.0,2.0,2.0,1.0,8.0,3.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,1727.3253525600715,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,10.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,27.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,6.094730118173107
