Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Asteraceae',)","('Fabaceae',)","('Hydropsychidae',)","('Salicaceae',)","('Sylviidae',)","('Lamiaceae',)","('Caryophyllaceae',)","('Acrocephalidae',)","('Ranunculaceae',)","('Brassicaceae',)","('Caprifoliaceae',)","('Cettiidae',)","('Campanulaceae',)","('Rosaceae',)","('Rubiaceae',)","('Poaceae',)","('Lecanoraceae',)","('Primulaceae',)","('Apiaceae',)","('Aegithalidae',)","('Boraginaceae',)","('Eumenidae',)","('Cistaceae',)","('Violaceae',)","('Convolvulaceae',)","('Zygaenidae',)","('Scrophulariaceae',)","('Orobanchaceae',)","('Phylloscopidae',)","('Orchidaceae',)","('Collemataceae',)","('Asparagaceae',)","('Physciaceae',)","('Cladoniaceae',)","('Cyperaceae',)","('Amaryllidaceae',)","('Acarosporaceae',)","('Aspleniaceae',)","('Candelariaceae',)","('Cucurbitaceae',)","('Parmeliaceae',)","('Papaveraceae',)","('Gentianaceae',)","('Liliaceae',)","('Linaceae',)","('Megachilidae',)","('Nemopteridae',)","('Placynthiaceae',)","('Psoraceae',)","('Polygalaceae',)","('Polygonaceae',)","('Polycentropodidae',)","('Ramalinaceae',)","('Saxifragaceae',)","('Sphingidae',)",Population,"('Plantaginaceae',)","('Erebidae',)","('Lasiocampidae',)","('Pyralidae',)","('Aeshnidae',)","('Cheloniidae',)","('Empusidae',)","('Lacertidae',)","('Platycnemididae',)","('Upupidae',)","('Crassulaceae',)","('Berberidaceae',)","('Rhamnaceae',)","('Caliciaceae',)","('Potamidae',)","('Fagaceae',)","('Salticidae',)","('Bombyliidae',)","('Araceae',)","('Anacardiaceae',)","('Acrididae',)","('Catillariaceae',)","('Cicadidae',)","('Mutillidae',)","('Malvaceae',)","('Lucanidae',)","('Geraniaceae',)","('Glaphyridae',)","('Grossulariaceae',)","('Juncaceae',)","('Euphorbiaceae',)","('Calopterygidae',)","('Crabronidae',)","('Cupressaceae',)","('Cystopteridaceae',)","('Dryopteridaceae',)","('Plumbaginaceae',)","('Nephromataceae',)","('Pannariaceae',)","('Peltigeraceae',)","('Sapygidae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Ascalaphidae',)","('Anobiidae',)","('Anguidae',)","('Ancyrocephalidae',)","('Crambidae',)","('Colubridae',)","('Lycosidae',)","('Mustelidae',)","('Testudinidae',)","('Tortricidae',)","('Unknown',)","('Geometridae',)","('Depressariidae',)","('Notodontidae',)","('Psychidae',)","('Cossidae',)","('Lamnidae',)","('Ixodidae',)","('Brachodidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Clausiliidae',)","('Enidae',)","('Helicidae',)","('Achatinidae',)","('Ferussaciidae',)","('Chondrinidae',)","('Iridaceae',)","('Geomitridae',)","('Pomatiidae',)","('Pyramidulidae',)","('Trissexodontidae',)","('Vitrinidae',)","('Meloidae',)","('Rissoidae',)","('Mangeliidae',)","('Selaginellaceae',)","('Ranidae',)","('Gekkonidae',)","('Myrmeleontidae',)","('Glareolidae',)","('Araneidae',)","('Arbaciidae',)","('Buthidae',)","('Asphodelaceae',)","('Euphaeidae',)","('Cerithiidae',)","('Julidae',)","('Oxalidaceae',)","('Psammophiidae',)","('Rissoellidae',)","('Sparassidae',)","('Tamaricaceae',)","('Lepadellidae',)","('Asplanchnidae',)","('Testudinellidae',)","('Morchellaceae',)","('Soleidae',)","('Salamandridae',)","('Triglidae',)","('Amaranthaceae',)","('Hypericaceae',)","('Lythraceae',)","('Certhiidae',)","('Polyporaceae',)","('Santalaceae',)","('Ulmaceae',)","('Aizoaceae',)","('Sarcoscyphaceae',)","('Cordulegastridae',)","('Ericaceae',)","('Apocynaceae',)","('Pinaceae',)","('Limoniidae',)","('Dioscoreaceae',)","('Blenniidae',)","('Clavelinidae',)","('Axinellidae',)","('Parazoanthidae',)","('Oleaceae',)","('Eunicellidae',)","('Hymedesmiidae',)","('Phyllidiidae',)","('Polypodiaceae',)","('Colchicaceae',)","('Biebersteiniaceae',)","('Amelidae',)","('Pentatomidae',)","('Urticaceae',)","('Argidae',)","('Cicadellidae',)","('Cephidae',)","('Viburnaceae',)","('Dysderidae',)","('Cynipidae',)","('Phyllodactylidae',)","('Phoenicopteridae',)","('Stratiomyidae',)","('Hexanchidae',)","('Smilacaceae',)","('Solanaceae',)","('Helvellaceae',)","('Hydnangiaceae',)","('Cetoniidae',)","('Porcellionidae',)","('Triakidae',)","('Tropaeolaceae',)","('Rutaceae',)","('Agaricaceae',)","('Ectobiidae',)","('Araliaceae',)","('Perlidae',)","('Myrtaceae',)","('Moraceae',)","('Ephedraceae',)","('Dennstaedtiaceae',)","('Pluteaceae',)","('Brachyceridae',)","('Asteriidae',)","('Limacidae',)","('Hydrocharitaceae',)","('Hygrophoraceae',)","('Echinasteridae',)","('Felidae',)","('Trachelipodidae',)","('Columbellidae',)","('Grapsidae',)","('Muricidae',)","('Littorinidae',)","('Leporidae',)","('Palaemonidae',)","('Sabellidae',)","('Trochidae',)","('Veneridae',)",Vegetation Count,Regional Fuel Content
2015-12-01,0,10.47903299331665,0.0,0.5863909625439522,14.190000000000055,0.05000000000001137,9.408899206478907,0.37561219930648804,0.373609334230423,0.36361039154658653,2.526915323178319,0.1843338509741884,0.8292534358237332,14.505882352941176,0,0,2,2,0,0,155.17647058823533,492.2509803921568,132.05098039215687,0,0,0,0,0,0,0,0,6.0,10.0,8.0,8.0,17.0,2.0,2.0,2.0,7.0,28.0,2.0,4.0,2.0,4.0,1.0,36.0,22.0,3.0,1.0,3.0,8.0,3.0,5.0,1.0,1.0,9.0,1.0,9.0,1.0,55.0,10.0,7.0,13.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,8.0,3.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,2051.284600153156,2.0,1.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,2.0,4.0,1.0,1.0,1.0,5.0,7.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010816326530612244,2.9742979861022376
2016-01-01,0,27.486339211463928,0.000852346317969932,4.951100118376457,14.850000000000023,1.2900000000000205,8.002340941259831,0.3966292142868042,0.3942904770374298,0.39157926148859556,3.0062109219808324,0.09784379032417634,1.1335022966097246,14.737254901960783,0,0,2,2,0,0,181.91764705882355,472.3450980392156,123.98431372549021,0,0,0,0,0,0,0,0,5.0,3.0,8.0,8.0,8.0,5.0,2.0,2.0,2.0,13.0,1.0,4.0,3.0,4.0,2.0,1.0,22.0,3.0,7.0,3.0,2.0,3.0,5.0,1.0,1.0,9.0,2.0,9.0,1.0,11.0,10.0,1.0,13.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,8.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,2051.284600153156,1.0,1.0,1.0,3.0,2.0,1.0,2.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,9.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009387755102040816,2.9864193946789612
2016-02-01,0,11.462658643722534,0.0,2.5124174837567783,18.03000000000003,3.2900000000000205,11.510154732033811,0.3973446786403656,0.3935520350933075,0.3893494263386271,2.2054234731846263,0.1657816542195247,1.1202633838057288,14.737254901960783,0,0,2,2,0,0,181.91764705882355,472.3450980392156,123.98431372549021,0,0,0,0,0,0,0,0,5.0,3.0,8.0,8.0,8.0,5.0,2.0,2.0,2.0,13.0,1.0,4.0,3.0,4.0,2.0,1.0,22.0,3.0,7.0,3.0,2.0,3.0,5.0,1.0,1.0,9.0,2.0,9.0,1.0,11.0,10.0,1.0,13.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,8.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,2051.284600153156,1.0,1.0,1.0,3.0,2.0,1.0,2.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,9.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009387755102040816,2.9864193946789612
2016-03-01,0,24.08545033677001,0.0,5.667871959409485,20.670000000000016,5.510000000000048,13.467363752887309,0.4033080041408539,0.40131792426109314,0.3954209336999116,2.8040462162767974,0.2637994000260139,1.1237702514578674,14.737254901960783,0,0,2,2,0,0,181.91764705882355,472.3450980392156,123.98431372549021,0,0,0,0,0,0,0,0,5.0,3.0,8.0,8.0,8.0,5.0,2.0,2.0,2.0,13.0,1.0,4.0,3.0,4.0,2.0,1.0,22.0,3.0,7.0,3.0,2.0,3.0,5.0,1.0,1.0,9.0,2.0,9.0,1.0,11.0,10.0,1.0,13.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,8.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,2051.284600153156,1.0,1.0,1.0,3.0,2.0,1.0,2.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,9.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009387755102040816,2.9864193946789612
2016-04-01,0,8.285866392441221,0.0,1.0153408373585635,28.83000000000004,10.370000000000005,21.64278541787303,0.3688511848449707,0.36686885356903076,0.3557471613975088,3.060668590711173,0.02436778066790736,1.2407664683055002,14.737254901960783,0,0,2,2,0,0,181.91764705882355,472.3450980392156,123.98431372549021,0,0,0,0,0,0,0,0,5.0,3.0,8.0,8.0,8.0,5.0,2.0,2.0,2.0,13.0,1.0,4.0,3.0,4.0,2.0,1.0,22.0,3.0,7.0,3.0,2.0,3.0,5.0,1.0,1.0,9.0,2.0,9.0,1.0,11.0,10.0,1.0,13.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,8.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,2051.284600153156,1.0,1.0,1.0,3.0,2.0,1.0,2.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,9.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009387755102040816,2.9864193946789612
2016-05-01,0,21.376124024186538,0.0,3.6822966231913004,32.150000000000034,15.850000000000023,24.060275164932477,0.33431145548820496,0.3264060914516449,0.3185389727638786,2.7157502780237275,0.05496286609846978,1.106205767105115,14.737254901960783,0,0,2,2,0,0,181.91764705882355,472.3450980392156,123.98431372549021,0,0,0,0,0,0,0,0,5.0,3.0,8.0,8.0,8.0,5.0,2.0,2.0,2.0,13.0,1.0,4.0,3.0,4.0,2.0,1.0,22.0,3.0,7.0,3.0,2.0,3.0,5.0,1.0,1.0,9.0,2.0,9.0,1.0,11.0,10.0,1.0,13.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,8.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,2051.284600153156,1.0,1.0,1.0,3.0,2.0,1.0,2.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,9.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009387755102040816,2.9864193946789612
2016-06-01,0,16.55491883798277,0.0004351138045421976,2.606147509637987,40.83000000000004,26.03000000000003,32.00816589461499,0.28084030747413635,0.27912193536758423,0.2701677373212994,2.071593387044029,0.1250974388146913,1.1181990143685525,14.737254901960783,0,0,2,2,0,0,181.91764705882355,472.3450980392156,123.98431372549021,0,0,0,0,0,0,0,0,5.0,3.0,8.0,8.0,8.0,5.0,2.0,2.0,2.0,13.0,1.0,4.0,3.0,4.0,2.0,1.0,22.0,3.0,7.0,3.0,2.0,3.0,5.0,1.0,1.0,9.0,2.0,9.0,1.0,11.0,10.0,1.0,13.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,8.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,2051.284600153156,1.0,1.0,1.0,3.0,2.0,1.0,2.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,9.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009387755102040816,2.9864193946789612
2016-07-01,0,3.808039426758114,0.0,0.37192872457723525,39.25000000000006,29.190000000000055,33.996311223369275,0.22798605263233185,0.2214488834142685,0.21381944890139973,2.689290869958505,0.23669470228930647,0.7853289930343955,14.737254901960783,0,0,2,2,0,0,181.91764705882355,472.3450980392156,123.98431372549021,0,0,0,0,0,0,0,0,5.0,3.0,8.0,8.0,8.0,5.0,2.0,2.0,2.0,13.0,1.0,4.0,3.0,4.0,2.0,1.0,22.0,3.0,7.0,3.0,2.0,3.0,5.0,1.0,1.0,9.0,2.0,9.0,1.0,11.0,10.0,1.0,13.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,8.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,2051.284600153156,1.0,1.0,1.0,3.0,2.0,1.0,2.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,9.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009387755102040816,2.9864193946789612
2016-08-01,0,17.904753658910977,0.0,1.0905182553664683,39.910000000000025,24.77000000000004,33.56501129307691,0.2155948132276535,0.21005947887897491,0.20675140659615493,2.6721743418172847,0.6233704682557334,1.2173282254226172,14.737254901960783,0,0,2,2,0,0,181.91764705882355,472.3450980392156,123.98431372549021,0,0,0,0,0,0,0,0,5.0,3.0,8.0,8.0,8.0,5.0,2.0,2.0,2.0,13.0,1.0,4.0,3.0,4.0,2.0,1.0,22.0,3.0,7.0,3.0,2.0,3.0,5.0,1.0,1.0,9.0,2.0,9.0,1.0,11.0,10.0,1.0,13.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,8.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,2051.284600153156,1.0,1.0,1.0,3.0,2.0,1.0,2.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,9.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009387755102040816,2.9864193946789612
2016-09-01,0,17.83229112606932,0.0,3.4751790842462205,34.57000000000005,19.370000000000005,25.396597061378202,0.2853105068206787,0.28371375799179077,0.27506224315162686,2.016042437960005,0.30543588756775253,0.9274146781721746,14.737254901960783,0,0,2,2,0,0,181.91764705882355,472.3450980392156,123.98431372549021,0,0,0,0,0,0,0,0,5.0,3.0,8.0,8.0,8.0,5.0,2.0,2.0,2.0,13.0,1.0,4.0,3.0,4.0,2.0,1.0,22.0,3.0,7.0,3.0,2.0,3.0,5.0,1.0,1.0,9.0,2.0,9.0,1.0,11.0,10.0,1.0,13.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,8.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,2051.284600153156,1.0,1.0,1.0,3.0,2.0,1.0,2.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,9.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009387755102040816,2.9864193946789612
2016-10-01,0,23.08849515931044,0.0,4.0883148980703075,27.57000000000005,12.350000000000023,20.36699053898019,0.32403939962387085,0.3210724890232086,0.3131421080250649,3.3164172180912983,0.34496021137287486,1.1291159951703251,14.737254901960783,0,0,2,2,0,0,181.91764705882355,472.3450980392156,123.98431372549021,0,0,0,0,0,0,0,0,5.0,3.0,8.0,8.0,8.0,5.0,2.0,2.0,2.0,13.0,1.0,4.0,3.0,4.0,2.0,1.0,22.0,3.0,7.0,3.0,2.0,3.0,5.0,1.0,1.0,9.0,2.0,9.0,1.0,11.0,10.0,1.0,13.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,8.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,2051.284600153156,1.0,1.0,1.0,3.0,2.0,1.0,2.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,9.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009387755102040816,2.9864193946789612
