Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Asteraceae',)","('Hydropsychidae',)","('Sylviidae',)","('Fabaceae',)","('Aspleniaceae',)","('Lecanoraceae',)","('Rubiaceae',)","('Caprifoliaceae',)","('Ranunculaceae',)","('Collemataceae',)","('Eumenidae',)","('Apiaceae',)","('Phylloscopidae',)","('Physciaceae',)","('Violaceae',)","('Rosaceae',)","('Candelariaceae',)","('Asparagaceae',)","('Acrocephalidae',)","('Aegithalidae',)","('Amaryllidaceae',)","('Acarosporaceae',)","('Brassicaceae',)","('Boraginaceae',)","('Apocynaceae',)","('Convolvulaceae',)","('Cettiidae',)","('Cladoniaceae',)","('Caryophyllaceae',)","('Parmeliaceae',)","('Papaveraceae',)","('Orobanchaceae',)","('Orchidaceae',)","('Megachilidae',)","('Liliaceae',)","('Cyperaceae',)","('Placynthiaceae',)","('Ramalinaceae',)","('Psoraceae',)","('Saxifragaceae',)","('Salticidae',)","('Scrophulariaceae',)","('Uloboridae',)","('Upupidae',)","('Zygaenidae',)",Population,"('Plantaginaceae',)","('Lacertidae',)","('Lasiocampidae',)","('Lamiaceae',)","('Pyralidae',)","('Arbaciidae',)","('Aeshnidae',)","('Cheloniidae',)","('Empusidae',)","('Erebidae',)","('Phoenicopteridae',)","('Platycnemididae',)","('Sphingidae',)","('Strombidae',)","('Poaceae',)","('Campanulaceae',)","('Polygalaceae',)","('Cistaceae',)","('Cupressaceae',)","('Crassulaceae',)","('Berberidaceae',)","('Cystopteridaceae',)","('Geraniaceae',)","('Colubridae',)","('Juncaceae',)","('Dryopteridaceae',)","('Fagaceae',)","('Plumbaginaceae',)","('Rhamnaceae',)","('Linaceae',)","('Potamidae',)","('Anacardiaceae',)","('Gekkonidae',)","('Grossulariaceae',)","('Ericaceae',)","('Euphorbiaceae',)","('Caliciaceae',)","('Araceae',)","('Polygonaceae',)","('Mutillidae',)","('Malvaceae',)","('Peltigeraceae',)","('Primulaceae',)","('Sapindaceae',)","('Sapygidae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Anobiidae',)","('Ascalaphidae',)","('Anguidae',)","('Acrididae',)","('Julidae',)","('Crambidae',)","('Mantidae',)","('Meliaceae',)","('Lycosidae',)","('Mustelidae',)","('Pyrrhocoridae',)","('Testudinidae',)","('Tortricidae',)","('Depressariidae',)","('Geometridae',)","('Cossidae',)","('Unknown',)","('Notodontidae',)","('Psychidae',)","('Ixodidae',)","('Brachodidae',)","('Cucurbitaceae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Lamnidae',)","('Clausiliidae',)","('Enidae',)","('Achatinidae',)","('Orculidae',)","('Geomitridae',)","('Helicidae',)","('Cochlostomatidae',)","('Ferussaciidae',)","('Pomatiidae',)","('Chondrinidae',)","('Cardiidae',)","('Capparaceae',)","('Arcidae',)","('Haliplidae',)","('Cypraeidae',)","('Moraceae',)","('Margaritidae',)","('Mactridae',)","('Lauriidae',)","('Iridaceae',)","('Oxychilidae',)","('Pyramidulidae',)","('Stratiomyidae',)","('Tellinidae',)","('Trissexodontidae',)","('Vitrinidae',)","('Rissoidae',)","('Tamaricaceae',)","('Mangeliidae',)","('Amaranthaceae',)","('Cactaceae',)","('Selaginellaceae',)","('Buthidae',)","('Araneidae',)","('Glareolidae',)","('Cicadidae',)","('Cerithiidae',)","('Asphodelaceae',)","('Armadillidiidae',)","('Armadillidae',)","('Astropectinidae',)","('Masaridae',)","('Nemopteridae',)","('Lampyridae',)","('Lygaeidae',)","('Ranidae',)","('Rissoellidae',)","('Sparidae',)","('Solanaceae',)","('Typhlopidae',)","('Testudinellidae',)","('Lepadellidae',)","('Asplanchnidae',)","('Resedaceae',)","('Morchellaceae',)","('Pteridaceae',)","('Poeciliidae',)","('Salamandridae',)","('Psychomyiidae',)","('Rhyacophilidae',)","('Callionymidae',)","('Endomychidae',)","('Certhiidae',)","('Labridae',)","('Hydroptilidae',)","('Mugilidae',)","('Polyporaceae',)","('Trachinidae',)","('Haematommataceae',)","('Pannariaceae',)","('Massalongiaceae',)","('Sarcoscyphaceae',)","('Pinaceae',)","('Catillariaceae',)","('Gryllidae',)","('Colchicaceae',)","('Crabronidae',)","('Biebersteiniaceae',)","('Calopterygidae',)","('Pentatomidae',)","('Lythraceae',)","('Pompilidae',)","('Schizopetalidae',)","('Sparassidae',)","('Cicadellidae',)","('Viburnaceae',)","('Cynipidae',)","('Glaphyridae',)","('Hexanchidae',)","('Otididae',)","('Tetragnathidae',)","('Anyphaenidae',)","('Eresidae',)","('Oxalidaceae',)","('Oecobiidae',)","('Pholcidae',)","('Sicariidae',)","('Zoropsidae',)","('Erinaceidae',)","('Hydnangiaceae',)","('Helvellaceae',)","('Smilacaceae',)","('Hypericaceae',)","('Oleaceae',)","('Araliaceae',)","('Urticaceae',)","('Amelidae',)","('Gloeophyllaceae',)","('Felidae',)","('Targioniaceae',)","('Boidae',)","('Cydnidae',)","('Geotrupidae',)","('Meloidae',)","('Leporidae',)","('Phyllodactylidae',)","('Porcellionidae',)",Vegetation Count,Regional Fuel Content
2015-09-01,0,18.66634488095542,0.0,2.0122630683934184,35.710000000000036,23.07000000000005,29.67839090580202,0.22858886420726776,0.22858886420726776,0.22725558278756697,1.8472301071766044,0.7987994696048052,1.1037890413606768,73.29803921568626,0,0,0,0.0,0,1,81.73333333333335,211.06274509803922,406.12156862745104,0,0,0,0,0,0,0,0,4.0,2.0,3.0,6.0,5.0,7.0,10.0,1.0,1.0,4.0,1.0,1.0,4.0,14.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,8.0,1.0,1.0,3.0,3.0,2.0,6.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1788.1120190583026,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,3.138337475275143
2015-10-01,0,37.32877969741821,0.0,3.4131919648710998,25.590000000000032,11.710000000000036,20.799957396243997,0.30802375078201294,0.30802375078201294,0.31548883972714126,2.005436778602332,1.0038674195942305,1.3365950639755948,73.29803921568626,0,0,0,0.0,0,1,81.73333333333335,211.06274509803922,406.12156862745104,0,0,0,0,0,0,0,0,4.0,2.0,3.0,6.0,5.0,7.0,10.0,1.0,1.0,4.0,1.0,1.0,4.0,14.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,8.0,1.0,1.0,3.0,3.0,2.0,6.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1788.1120190583026,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,3.138337475275143
2015-11-01,0,16.59149659161585,0.0,1.6003739997707749,20.010000000000048,4.890000000000043,17.016228782475537,0.3261142075061798,0.3261142075061798,0.3374010103039455,2.3485273331569094,1.4450668298245142,1.7480212409236635,73.29803921568626,0,0,0,0.0,0,1,81.73333333333335,211.06274509803922,406.12156862745104,0,0,0,0,0,0,0,0,4.0,2.0,3.0,6.0,5.0,7.0,10.0,1.0,1.0,4.0,1.0,1.0,4.0,14.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,8.0,1.0,1.0,3.0,3.0,2.0,6.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1788.1120190583026,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,3.138337475275143
2015-12-01,0,9.222418069839478,0.0,0.7013572295124024,12.450000000000045,-5.2099999999999795,9.653806348616797,0.31225910782814026,0.31225910782814026,0.3278307537938005,1.4554253040001917,0.035921121895067305,0.5360507704100974,73.29803921568626,0,0,0,0.0,0,1,81.73333333333335,211.06274509803922,406.12156862745104,0,0,0,0,0,0,0,0,4.0,2.0,3.0,6.0,5.0,7.0,10.0,1.0,1.0,4.0,1.0,1.0,4.0,14.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,8.0,1.0,1.0,3.0,3.0,2.0,6.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1788.1120190583026,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,3.138337475275143
2016-01-01,0,18.427088856697083,0.000852346317969932,3.179672742584155,12.07000000000005,0.6700000000000159,7.328940052039059,0.36283159255981445,0.36283159255981445,0.37048363672479134,2.52229467951112,0.22074323109222344,1.1526506902318878,73.52549019607842,0,0,0,1.0,0,1,91.15686274509805,190.11764705882354,406.686274509804,0,0,0,0,0,0,0,0,6.0,2.0,8.0,2.0,5.0,7.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,14.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,10.0,8.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1788.1120190583026,1.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,34.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009183673469387756,3.145375444940392
2016-02-01,0,10.549622774021827,0.0,1.1271500381344148,16.590000000000032,2.650000000000034,11.940151737640747,0.34973880648612976,0.34973880648612976,0.3605074508774823,2.0354339937706256,0.05729269360652901,1.0764908949989123,73.52549019607842,0,0,0,1.0,0,1,91.15686274509805,190.11764705882354,406.686274509804,0,0,0,0,0,0,0,0,6.0,2.0,8.0,2.0,5.0,7.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,14.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,10.0,8.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1788.1120190583026,1.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,34.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009183673469387756,3.145375444940392
2016-03-01,0,18.335860501338175,0.0,4.036305245387984,18.890000000000043,4.910000000000025,13.773966782797402,0.3496823310852051,0.3496823310852051,0.361490979374943,2.25850041747665,0.3711875192102663,1.1190156966483185,73.52549019607842,0,0,0,1.0,0,1,91.15686274509805,190.11764705882354,406.686274509804,0,0,0,0,0,0,0,0,6.0,2.0,8.0,2.0,5.0,7.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,14.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,10.0,8.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1788.1120190583026,1.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,34.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009183673469387756,3.145375444940392
2016-04-01,0,3.200800431557127,0.0,0.22119559044580916,29.99000000000001,11.610000000000014,22.070132071990713,0.2856729030609131,0.2856729030609131,0.30258303329282926,2.6301958481507146,0.12480099628152153,1.1063423385622018,73.52549019607842,0,0,0,1.0,0,1,91.15686274509805,190.11764705882354,406.686274509804,0,0,0,0,0,0,0,0,6.0,2.0,8.0,2.0,5.0,7.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,14.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,10.0,8.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1788.1120190583026,1.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,34.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009183673469387756,3.145375444940392
2016-05-01,0,18.72997581938307,0.0,2.547443855720041,31.810000000000002,15.050000000000011,25.208805923276145,0.2445567548274994,0.2445567548274994,0.2558759622024194,2.2649981604582226,0.29590141969026273,1.145990214492132,73.52549019607842,0,0,0,1.0,0,1,91.15686274509805,190.11764705882354,406.686274509804,0,0,0,0,0,0,0,0,6.0,2.0,8.0,2.0,5.0,7.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,14.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,10.0,8.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1788.1120190583026,1.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,34.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009183673469387756,3.145375444940392
2016-06-01,0,18.127110553223247,0.0004351138045421976,2.6850348375241313,38.610000000000014,19.510000000000048,32.447234331992036,0.24474921822547913,0.24474921822547913,0.24445494197626294,2.026952691270077,0.09995198795166076,1.0165134576502382,73.52549019607842,0,0,0,1.0,0,1,91.15686274509805,190.11764705882354,406.686274509804,0,0,0,0,0,0,0,0,6.0,2.0,8.0,2.0,5.0,7.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,14.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,10.0,8.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1788.1120190583026,1.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,34.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009183673469387756,3.145375444940392
