Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Physciaceae',)","('Collemataceae',)","('Lecanoraceae',)","('Hydropsychidae',)","('Salicaceae',)","('Sylviidae',)","('Cladoniaceae',)","('Acrocephalidae',)","('Cettiidae',)","('Caliciaceae',)","('Primulaceae',)","('Asteraceae',)","('Aegithalidae',)","('Catillariaceae',)","('Lobariaceae',)","('Ramalinaceae',)","('Parmeliaceae',)","('Zygaenidae',)","('Aspleniaceae',)","('Uloboridae',)","('Salticidae',)","('Placynthiaceae',)","('Eumenidae',)","('Peltigeraceae',)","('Phylloscopidae',)","('Acarosporaceae',)","('Byssolomataceae',)","('Campanulaceae',)","('Candelariaceae',)","('Apiaceae',)","('Boraginaceae',)","('Brassicaceae',)","('Buthidae',)","('Cistaceae',)","('Nemopteridae',)","('Nephromataceae',)","('Orchidaceae',)","('Megachilidae',)","('Convolvulaceae',)","('Euscorpiidae',)","('Lamiaceae',)","('Orobanchaceae',)","('Psoraceae',)","('Poaceae',)","('Polycentropodidae',)","('Ranunculaceae',)","('Rosaceae',)","('Scrophulariaceae',)","('Sphingidae',)",Population,"('Plantaginaceae',)","('Fabaceae',)","('Empusidae',)","('Erebidae',)","('Cheloniidae',)","('Glossosomatidae',)","('Pannariaceae',)","('Lacertidae',)","('Pinaceae',)","('Testudinidae',)","('Caryophyllaceae',)","('Rubiaceae',)","('Cyperaceae',)","('Polygalaceae',)","('Linaceae',)","('Platycnemididae',)","('Cupressaceae',)","('Violaceae',)","('Berberidaceae',)","('Crassulaceae',)","('Caprifoliaceae',)","('Potamidae',)","('Rhamnaceae',)","('Juncaceae',)","('Cystopteridaceae',)","('Fagaceae',)","('Dryopteridaceae',)","('Colubridae',)","('Araceae',)","('Asparagaceae',)","('Aeshnidae',)","('Anacardiaceae',)","('Acrididae',)","('Liliaceae',)","('Glaphyridae',)","('Geraniaceae',)","('Calopterygidae',)","('Bombyliidae',)","('Grossulariaceae',)","('Euphorbiaceae',)","('Ericaceae',)","('Gekkonidae',)","('Cicadidae',)","('Polygonaceae',)","('Plumbaginaceae',)","('Lucanidae',)","('Malvaceae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Ascalaphidae',)","('Unknown',)","('Lasiocampidae',)","('Anguidae',)","('Crambidae',)","('Lycosidae',)","('Mustelidae',)","('Mycenaceae',)","('Tricholomataceae',)","('Tortricidae',)","('Depressariidae',)","('Geometridae',)","('Cochlostomatidae',)","('Cossidae',)","('Pyralidae',)","('Notodontidae',)","('Psychidae',)","('Lamnidae',)","('Ixodidae',)","('Brachodidae',)","('Hypericaceae',)","('Gelechiidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Upupidae',)","('Clausiliidae',)","('Urticaceae',)","('Amaranthaceae',)","('Viburnaceae',)","('Enidae',)","('Lythraceae',)","('Amaryllidaceae',)","('Chondrinidae',)","('Heliotropiaceae',)","('Geomitridae',)","('Cucurbitaceae',)","('Iridaceae',)","('Pyramidulidae',)","('Vitrinidae',)","('Zygophyllaceae',)","('Meloidae',)","('Leiodidae',)","('Ranidae',)","('Psammophiidae',)","('Selaginellaceae',)","('Araneidae',)","('Myrmeleontidae',)","('Euphaeidae',)","('Eresidae',)","('Papaveraceae',)","('Masaridae',)","('Mantidae',)","('Glareolidae',)","('Helicidae',)","('Julidae',)","('Phyllodactylidae',)","('Sapygidae',)","('Scutigeridae',)","('Sparassidae',)","('Tamaricaceae',)","('Lepadellidae',)","('Testudinellidae',)","('Asplanchnidae',)","('Morchellaceae',)","('Salamandridae',)","('Philopotamidae',)","('Endomychidae',)","('Certhiidae',)","('Polyporaceae',)","('Psychomyiidae',)","('Haematommataceae',)","('Massalongiaceae',)","('Sarcoscyphaceae',)","('Saxifragaceae',)","('Apocynaceae',)","('Asphodelaceae',)","('Dioscoreaceae',)","('Oleaceae',)","('Crabronidae',)","('Colchicaceae',)","('Biebersteiniaceae',)","('Oedemeridae',)","('Pentatomidae',)","('Pompilidae',)","('Argidae',)","('Cicadellidae',)","('Cephidae',)","('Amelidae',)","('Dysderidae',)","('Cynipidae',)","('Pholcidae',)","('Tetragnathidae',)","('Anyphaenidae',)","('Hexanchidae',)","('Oecobiidae',)","('Sicariidae',)","('Zoropsidae',)","('Himantariidae',)","('Discinaceae',)","('Oxalidaceae',)","('Hydnangiaceae',)","('Cytinaceae',)","('Helvellaceae',)","('Ectobiidae',)","('Araliaceae',)","('Martyniaceae',)","('Moraceae',)","('Philodromidae',)","('Perlidae',)","('Onagraceae',)","('Dennstaedtiaceae',)","('Porcellionidae',)","('Anthomyiidae',)","('Armadillidiidae',)","('Drosophilidae',)","('Heleomyzidae',)","('Armadillidae',)","('Bibionidae',)","('Fanniidae',)","('Bryaceae',)","('Orchesellidae',)","('Oligotomidae',)","('Lygaeidae',)","('Margarodidae',)","('Limacidae',)","('Philosciidae',)","('Pelobatidae',)","('Sarcophagidae',)","('Rhyparochromidae',)","('Scytodidae',)","('Schizophyllaceae',)","('Trachelipodidae',)","('Thymelaeaceae',)","('Geoemydidae',)","('Donacidae',)","('Lampyridae',)","('Leporidae',)","('Gryllidae',)","('Phallaceae',)","('Potamogetonaceae',)","('Smilacaceae',)",Vegetation Count,Regional Fuel Content
2020-05-01,0.0,9.430136008546697,0.0,1.2469439736610557,36.85000000000002,11.110000000000014,23.66306963715175,0.33051395416259766,0.3098295331001282,0.31975152902603154,2.536629067355436,0.4101693111555616,1.1724314406037644,362.14901960784306,0,0,0,5.545098039215686,0,0,129.70588235294116,286.56862745098044,12.0,2.1294117647058823,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,7.0,167.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1562.657146575404,1.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005306122448979592,6.176827260889859
2020-06-01,0.0,5.499720573425293,0.0,0.7355476341753704,34.93000000000001,10.07000000000005,24.543934769230816,0.25581881403923035,0.24956366419792175,0.2524949003219605,3.0906645670090667,0.7759465861290018,1.8161525001427616,362.14901960784306,0,0,0,5.545098039215686,0,0,129.70588235294116,286.56862745098044,12.0,2.1294117647058823,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,7.0,167.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1562.657146575404,1.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005306122448979592,6.176827260889859
2020-07-01,0.0,25.80322027205284,0.0,1.6033214438860584,36.690000000000055,21.930000000000007,29.78992958949101,0.222203329205513,0.21908234059810638,0.21999555344581606,1.7312784592348598,0.3175086277649627,0.8150743681038299,362.14901960784306,0,0,0,5.545098039215686,0,0,129.70588235294116,286.56862745098044,12.0,2.1294117647058823,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,7.0,167.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1562.657146575404,1.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005306122448979592,6.176827260889859
2020-08-01,0.0,10.019809007644653,0.0,0.775018960852665,37.59000000000003,17.29000000000002,29.64215542857147,0.20923618972301483,0.2038261741399765,0.20643890640735627,1.7047613717883623,0.5768744915402794,0.947609043801661,362.14901960784306,0,0,0,5.545098039215686,0,0,129.70588235294116,286.56862745098044,12.0,2.1294117647058823,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,7.0,167.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1562.657146575404,1.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005306122448979592,6.176827260889859
2020-09-01,0.0,71.5571119455376,0.0,4.000926091359345,33.710000000000036,15.050000000000011,27.543657043478333,0.22725242376327515,0.2187623381614685,0.22239885060787204,2.6286096008731636,0.3552333577134637,1.2562066414405568,362.14901960784306,0,0,0,5.545098039215686,0,0,129.70588235294116,286.56862745098044,12.0,2.1294117647058823,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,7.0,167.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1562.657146575404,1.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005306122448979592,6.176827260889859
2020-10-01,0.0,14.406431408758635,-8.94073082235991e-06,0.9936863787889769,26.99000000000001,7.7900000000000205,17.72387254893289,0.2925773561000824,0.26131671667099,0.2735041799545288,2.170377846806371,0.38474757449396857,0.8939784361544957,362.14901960784306,0,0,0,5.545098039215686,0,0,129.70588235294116,286.56862745098044,12.0,2.1294117647058823,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,7.0,167.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1562.657146575404,1.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005306122448979592,6.176827260889859
2020-11-01,0.0,9.376436471939087,0.0,0.4677044765144431,18.510000000000048,7.650000000000034,12.933506803689113,0.29668718576431274,0.2720179259777069,0.2850719159126282,2.648109754590275,0.15793952796269195,1.2145378974440237,362.14901960784306,0,0,0,5.545098039215686,0,0,129.70588235294116,286.56862745098044,12.0,2.1294117647058823,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,7.0,167.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1562.657146575404,1.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005306122448979592,6.176827260889859
2020-12-01,0.0,23.64635467529297,0.0008493662448927353,4.375981730970544,12.090000000000032,-3.909999999999968,8.87387964590971,0.3816794157028198,0.3468586802482605,0.36050105886459355,2.3827581108780005,0.1855584448572729,0.8874008303401852,362.14901960784306,0,0,0,5.545098039215686,0,0,129.70588235294116,286.56862745098044,12.0,2.1294117647058823,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,7.0,167.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1562.657146575404,1.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005306122448979592,6.176827260889859
2021-01-01,0.0,28.17380726327201,0.004478156597542693,5.689908836929086,15.130000000000052,-11.789999999999964,4.62461434621855,0.40325871109962463,0.37173992395401,0.3865761679649353,3.295745264856516,0.232948627499372,1.1631453990366516,365.670588235294,0,0,0,5.2745098039215685,0,0,128.58431372549018,287.56862745098044,10.0,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,9.0,167.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,51.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1562.657146575404,5.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012244897959183673,6.212033511043411
2021-02-01,0.0,23.04162239215657,0.0,3.339020135389514,17.170000000000016,-2.609999999999957,10.433422877193038,0.3978867828845978,0.3540426790714264,0.37219836330413825,3.2298052133963453,1.1709138742554541,1.7016131432727113,365.670588235294,0,0,0,5.2745098039215685,0,0,128.58431372549018,287.56862745098044,10.0,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,9.0,167.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,51.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1562.657146575404,5.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012244897959183673,6.212033511043411
